name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
TotalAssets,"1,526,164,000","1,505,491,000","1,199,103,000","1,172,276,000","1,422,015,000","1,833,805,000","2,217,848,000","2,297,915,000","2,168,366,000","1,913,183,000","892,608,000","943,129,000","866,701,000","906,201,000","886,820,000","1,068,000,000","967,000,000","859,000,000","797,000,000","908,000,000","933,000,000","1,137,000,000","1,233,000,000","988,000,000","864,000,000","778,000,000"
	CurrentAssets,"682,580,000","638,051,000","354,542,000","330,933,000","426,878,000","644,995,000","775,658,000","823,001,000","731,950,000","545,884,000","428,898,000","463,423,000","508,793,000","569,245,000","459,687,000","480,000,000","388,000,000","313,000,000","322,000,000","361,000,000","420,000,000","578,000,000","566,000,000","483,000,000","403,000,000","362,000,000"
		CashCashEquivalentsAndShortTermInvestments,"80,935,000","49,880,000","13,365,000","11,610,000","6,927,000","17,550,000","11,888,000","17,317,000","12,429,000","13,096,000","50,181,000","11,664,000","54,741,000","149,517,000","5,968,000","24,000,000","34,000,000","11,000,000","38,000,000","47,000,000","20,000,000","58,000,000","58,000,000","95,000,000","53,000,000","60,000,000"
			CashAndCashEquivalents,"80,935,000","49,880,000","13,365,000","11,610,000","6,927,000","17,550,000","11,888,000","17,317,000","12,429,000","13,096,000","50,181,000","11,664,000","54,741,000","149,517,000","5,968,000","24,000,000","34,000,000","11,000,000","38,000,000","47,000,000","17,000,000","58,000,000","58,000,000","95,000,000","53,000,000","60,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,
		Receivables,"260,941,000","267,528,000","135,468,000","93,552,000","112,902,000","202,756,000","199,566,000","261,654,000","253,151,000","179,755,000","117,620,000","146,986,000","158,486,000","166,528,000","184,580,000","206,000,000","126,000,000","108,000,000","95,000,000","121,000,000","171,000,000","198,000,000","242,000,000","185,000,000","180,000,000","148,000,000"
			AccountsReceivable,"247,051,000","248,286,000","116,841,000","80,568,000","102,815,000","162,919,000","199,566,000","236,429,000","257,304,000","179,755,000","117,620,000","146,986,000","158,486,000","166,528,000","184,580,000","206,000,000","126,000,000","108,000,000","95,000,000","121,000,000",,,,,,
				GrossAccountsReceivable,"252,525,000","249,415,000","117,938,000","80,894,000","103,119,000","170,390,000","206,284,000","244,000,000",,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,474,000","-1,129,000","-1,097,000","-326,000","-304,000","-7,471,000","-6,718,000","-7,571,000",,,,,,,,,,,,,,,,,,
			TaxesReceivable,"13,890,000","19,242,000","18,627,000","12,984,000","10,087,000","39,837,000",,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,"25,225,000",,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,"-326,000","-304,000",,,"-7,571,000","-4,153,000",,,,,,,,,,,,,,,,,
		Inventory,"326,386,000","305,224,000","185,161,000","156,111,000","295,462,000","382,903,000","490,414,000","513,065,000","444,062,000","340,418,000","245,511,000","290,397,000","285,433,000","239,129,000","255,038,000","225,000,000","204,000,000","173,000,000","177,000,000","175,000,000","204,000,000","264,000,000","206,000,000","176,000,000","136,000,000","122,000,000"
			RawMaterials,"117,558,000","111,442,000","50,444,000","54,469,000","80,408,000","122,218,000","184,420,000","230,057,000","168,982,000","118,691,000","89,855,000","130,615,000","97,009,000","79,277,000","74,650,000","59,000,000","47,000,000","40,000,000","33,000,000",,,,,,,
			WorkInProcess,"137,230,000","125,767,000","85,852,000","52,379,000","136,858,000","176,141,000","245,160,000","213,948,000","205,968,000","160,368,000","106,606,000","111,995,000","132,709,000","123,162,000","150,816,000","142,000,000","123,000,000","103,000,000","111,000,000",,,,,,,
			FinishedGoods,"71,598,000","68,015,000","48,865,000","49,263,000","78,196,000","84,544,000","78,446,000","73,293,000","73,821,000","64,075,000","51,568,000","49,895,000","57,183,000","41,039,000","29,572,000","24,000,000","34,000,000","30,000,000","33,000,000",,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,"-17,612,000","-4,233,000","-4,709,000","-2,716,000","-2,518,000","-2,108,000","-1,468,000","-4,349,000",,,,,,,,,,,,
		PrepaidAssets,"9,986,000","10,720,000","9,505,000","6,096,000","9,297,000","9,923,000","73,790,000","30,965,000","22,308,000","12,615,000","9,586,000","14,376,000","10,133,000","14,071,000","14,101,000","25,000,000","24,000,000","21,000,000","12,000,000",,,,,,,
		CurrentDeferredAssets,,,,,"0","28,426,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,"0","28,426,000",,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,"0","5,313,000","60,979,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"4,332,000","4,699,000","5,730,000","2,585,000","2,290,000","3,437,000",,,,,"6,000,000",,,,,,,,,"18,000,000","25,000,000","58,000,000","60,000,000","27,000,000","34,000,000","32,000,000"
	TotalNonCurrentAssets,"843,584,000","867,440,000","844,561,000","841,343,000","995,137,000","1,188,810,000","1,442,190,000","1,474,914,000","1,436,416,000","1,367,299,000","463,710,000","479,706,000","357,908,000","336,956,000","427,133,000","588,000,000","579,000,000","546,000,000","475,000,000","547,000,000","513,000,000","559,000,000","667,000,000","505,000,000","461,000,000","416,000,000"
		NetPPE,"513,020,000","513,705,000","512,841,000","508,855,000","637,533,000","654,040,000","820,985,000","833,907,000","776,884,000","692,474,000","371,991,000","337,370,000","316,454,000","289,753,000","362,197,000","378,000,000","341,000,000","308,000,000","281,000,000","391,000,000","398,000,000","468,000,000","565,000,000","434,000,000","378,000,000","375,000,000"
			GrossPPE,"733,417,000","688,842,000","642,651,000","585,704,000","660,880,000","1,500,821,000","1,588,880,000","1,532,359,000","1,431,432,000","1,328,004,000","982,173,000","873,932,000","881,067,000","889,389,000","1,086,393,000","1,131,000,000","1,032,000,000","1,008,000,000","931,000,000","1,005,000,000","1,071,000,000","1,220,000,000","1,289,000,000","1,087,000,000","1,013,000,000","970,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,
				LandAndImprovements,"46,548,000","45,947,000","46,599,000","43,737,000","54,064,000","36,375,000","37,416,000","36,744,000","34,896,000","33,484,000","26,316,000","23,599,000","24,337,000","23,415,000","29,802,000","31,000,000",,"41,000,000",,,,,,,,
				BuildingsAndImprovements,"71,784,000","68,680,000","59,608,000","55,440,000","76,331,000","193,427,000","196,802,000","182,838,000","175,588,000","167,949,000","137,399,000","113,163,000","120,667,000","122,459,000","154,947,000","180,000,000",,"166,000,000",,,,,,,,
				MachineryFurnitureEquipment,"567,715,000","532,084,000","495,069,000","460,892,000","486,194,000","1,212,120,000","1,278,655,000","1,172,045,000","1,105,440,000","1,053,197,000","785,191,000","686,450,000","711,271,000","718,794,000","865,841,000","879,000,000",,"766,000,000",,,,,,,,
				ConstructionInProgress,"47,370,000","42,131,000","41,375,000","25,635,000","44,291,000","58,899,000","76,007,000","140,732,000","115,508,000","73,374,000","33,267,000","50,720,000","24,792,000","24,721,000","35,803,000","41,000,000",,"35,000,000",,,,,,,,
			AccumulatedDepreciation,"-220,397,000","-175,137,000","-129,810,000","-76,849,000","-23,347,000","-846,781,000","-767,895,000","-698,452,000","-654,548,000","-635,530,000","-610,182,000","-536,562,000","-564,613,000","-599,636,000","-724,196,000","-753,000,000","-691,000,000","-700,000,000","-650,000,000","-614,000,000","-673,000,000","-752,000,000","-724,000,000","-653,000,000","-635,000,000","-595,000,000"
		GoodwillAndOtherIntangibleAssets,"171,117,000","171,117,000","280,003,000","171,117,000","172,059,000","420,129,000","496,810,000","498,261,000","498,681,000","499,238,000","9,037,000","7,166,000","9,683,000","9,822,000","20,319,000","23,000,000","20,000,000","17,000,000",,,,,,,,
			Goodwill,"171,117,000","171,117,000","171,117,000","171,117,000","172,059,000","420,129,000","496,810,000","498,261,000","498,681,000","499,238,000","9,037,000","7,166,000","9,683,000","9,822,000",,,,,,,,,,,,
			OtherIntangibleAssets,,,"108,886,000",,,,,,,,,,,,"20,319,000","23,000,000","20,000,000","17,000,000",,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,"0","63,315,000","118,925,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"55,217,000","71,707,000","30,768,000","19,803,000","15,327,000","16,819,000","10,334,000","6,157,000","7,931,000","6,746,000","11,437,000","1,907,000","7,144,000","6,326,000","12,103,000","153,000,000","176,000,000","171,000,000",,,,,,,,
			NonCurrentDeferredTaxesAssets,"55,217,000","71,707,000","30,768,000","19,803,000","15,327,000","16,819,000","10,334,000","6,157,000","7,931,000","6,746,000","11,437,000","1,907,000","7,144,000","6,326,000","12,103,000","153,000,000","176,000,000","171,000,000",,,,,,,,
		OtherNonCurrentAssets,"104,230,000","110,911,000","20,949,000","141,568,000","170,218,000","97,822,000","114,061,000","136,589,000","152,920,000","168,841,000","19,367,000","14,338,000","24,627,000","31,055,000","32,514,000","34,000,000","42,000,000","50,000,000","194,000,000","156,000,000","115,000,000","91,000,000","102,000,000","71,000,000","83,000,000","41,000,000"
TotalLiabilitiesNetMinorityInterest,"2,217,237,000","2,582,260,000","2,607,888,000","594,891,000","611,486,000","829,279,000","897,099,000","948,064,000","828,422,000","683,457,000","315,549,000","438,539,000","754,001,000","1,016,399,000","1,069,529,000","1,091,000,000","1,064,000,000","1,210,000,000","1,104,000,000","1,210,000,000","1,212,000,000","1,411,000,000","1,466,000,000","984,000,000","1,021,000,000","532,000,000"
	CurrentLiabilities,"220,206,000","327,127,000","2,173,959,000","112,407,000","96,116,000","351,901,000","215,875,000","245,384,000","277,253,000","220,643,000","180,329,000","240,623,000","203,684,000","220,591,000","214,413,000","224,000,000","294,000,000","205,000,000","210,000,000","260,000,000","315,000,000","375,000,000","502,000,000","249,000,000","228,000,000","167,000,000"
		PayablesAndAccruedExpenses,"183,531,000","187,636,000","2,115,043,000","57,721,000","63,105,000","117,066,000","155,229,000","166,504,000","205,373,000","195,529,000","179,216,000","231,276,000","193,037,000","201,261,000","214,008,000","223,000,000","293,000,000","187,000,000","203,000,000","99,000,000","80,000,000","67,000,000","76,000,000","67,000,000","56,000,000","48,000,000"
			Payables,"171,730,000","170,352,000","2,100,847,000","52,919,000","58,517,000","110,915,000","145,899,000","89,720,000","118,610,000","69,930,000","33,928,000","55,132,000","58,975,000","62,094,000","92,192,000","86,000,000","98,000,000","106,000,000","101,000,000","99,000,000","80,000,000","67,000,000","76,000,000","67,000,000","56,000,000","48,000,000"
				AccountsPayable,"78,697,000","88,097,000","69,110,000","47,663,000","49,478,000","86,409,000","115,212,000","58,797,000","74,280,000","69,930,000","33,928,000","55,132,000","58,975,000","62,094,000","92,192,000","86,000,000","98,000,000","106,000,000","101,000,000","99,000,000","80,000,000","67,000,000","76,000,000","67,000,000","56,000,000","48,000,000"
				TotalTaxPayable,"65,176,000","82,255,000","9,737,000","5,256,000","9,039,000","24,506,000","30,687,000","30,923,000","44,330,000",,,,,,,,,,,,,,,,,
				DividendsPayable,,,"2,022,000,000",,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"27,857,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"11,801,000","17,284,000","14,196,000","4,802,000","4,588,000","6,151,000","9,330,000","76,784,000","86,763,000","125,599,000","145,288,000","176,144,000","134,062,000","139,167,000","121,816,000","137,000,000","195,000,000","81,000,000","102,000,000",,,,,,,
				InterestPayable,,,,,,,,,,,,"953,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"7,416,000","6,977,000","4,684,000","11,439,000","7,842,000","8,932,000","10,136,000","10,335,000","19,304,000",,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"141,000","106,323,000","16,474,000","8,852,000","4,772,000","188,104,000","1,161,000","8,426,000","14,168,000","25,114,000","1,113,000","9,347,000","1,014,000","458,000","405,000","1,000,000","1,000,000","18,000,000","7,000,000","30,000,000","82,000,000","82,000,000","128,000,000","54,000,000","32,000,000","24,000,000"
			CurrentDebt,"141,000","106,323,000","16,474,000","8,852,000","4,772,000","188,104,000","1,161,000","8,426,000","14,168,000","25,114,000","1,113,000","9,347,000","1,014,000","458,000","405,000","1,000,000","1,000,000","18,000,000","7,000,000","30,000,000","82,000,000","82,000,000","128,000,000","54,000,000","32,000,000","24,000,000"
				OtherCurrentBorrowings,,,,,,"188,104,000","1,161,000","8,426,000",,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"11,776,000","5,380,000","20,784,000",,"559,000","5,534,000","9,599,000","7,594,000","8,478,000",,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"11,776,000","5,380,000","20,784,000",,"559,000","5,534,000","9,599,000","7,594,000","8,478,000",,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"17,342,000","20,811,000","16,974,000","34,395,000","19,838,000","32,265,000","39,750,000","52,525,000","29,930,000","24,959,000",,"34,861,000","9,633,000","18,872,000",,,,,,"131,000,000","153,000,000","226,000,000","298,000,000","128,000,000","140,000,000","95,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,997,031,000","2,255,133,000","433,929,000","482,484,000","515,370,000","477,378,000","681,224,000","702,680,000","551,169,000","462,814,000","135,220,000","197,916,000","550,317,000","795,808,000","855,116,000","867,000,000","770,000,000","1,005,000,000","894,000,000","950,000,000","897,000,000","1,036,000,000","964,000,000","735,000,000","793,000,000","365,000,000"
		LongTermDebtAndCapitalLeaseObligation,"1,812,682,000","2,050,311,000","322,900,000","356,580,000","362,455,000","341,615,000","541,593,000","535,709,000","387,624,000","275,799,000","1,467,000","50,557,000","426,136,000","665,400,000","703,743,000","672,000,000","502,000,000","713,000,000","631,000,000","705,000,000","640,000,000","722,000,000","604,000,000","581,000,000","636,000,000","223,000,000"
			LongTermDebt,"1,812,682,000","2,050,311,000","322,900,000","356,580,000","362,455,000","341,615,000","541,593,000","535,709,000","387,624,000","275,799,000","1,467,000","50,557,000","426,136,000","665,400,000","703,743,000","672,000,000","502,000,000","713,000,000","631,000,000","705,000,000","640,000,000","722,000,000","604,000,000","581,000,000","636,000,000","223,000,000"
		NonCurrentDeferredLiabilities,"49,773,000","45,825,000","41,746,000","42,906,000","57,430,000","28,197,000","41,684,000","41,966,000","32,245,000","72,287,000","25,486,000","29,087,000","30,171,000","27,000,000","43,669,000","46,000,000","43,000,000","34,000,000","32,000,000","36,000,000","33,000,000","48,000,000","47,000,000","16,000,000","20,000,000","34,000,000"
			NonCurrentDeferredTaxesLiabilities,,,"41,746,000",,,,,,"32,245,000","72,287,000","25,486,000","29,087,000","30,171,000","27,000,000","43,669,000","46,000,000","43,000,000","34,000,000","32,000,000","36,000,000","33,000,000","48,000,000","47,000,000","16,000,000","20,000,000","34,000,000"
		TradeandOtherPayablesNonCurrent,"0","0",,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,"62,014,000","86,478,000",,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"53,959,000","49,910,000","56,624,000","64,878,000","75,383,000","90,715,000","79,025,000","103,667,000","105,470,000",,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"53,959,000","49,910,000","56,624,000","64,878,000","75,383,000","90,715,000","79,025,000","103,667,000","105,470,000",,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,"0","0","376,000","850,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"18,603,000","22,609,000","12,283,000","17,270,000","20,102,000","16,851,000","18,922,000","21,338,000","25,830,000","114,728,000","108,267,000","118,272,000","94,010,000","103,408,000","107,704,000","149,000,000","225,000,000","258,000,000","231,000,000","209,000,000","224,000,000","266,000,000","313,000,000","138,000,000","137,000,000","108,000,000"
TotalEquityGrossMinorityInterest,"-691,073,000","-1,076,769,000","-1,408,785,000","577,385,000","810,529,000","1,004,526,000","1,320,749,000","1,349,851,000","1,339,944,000","1,229,726,000","577,059,000","504,590,000","112,700,000","-110,198,000","-182,709,000","-23,000,000","-97,000,000","-351,000,000","-307,000,000","-302,000,000","-279,000,000","-274,000,000","-233,000,000","4,000,000","-157,000,000","246,000,000"
	StockholdersEquity,"-691,073,000","-1,076,769,000","-1,408,785,000","577,385,000","810,529,000","1,004,526,000","1,320,749,000","1,349,851,000","1,339,944,000","1,229,726,000","577,059,000","504,590,000","112,700,000","-113,920,000","-209,577,000","-53,000,000","-128,000,000","-381,000,000","-332,000,000","-316,000,000","-293,000,000","-287,000,000","-246,000,000","-2,000,000","-162,000,000","192,000,000"
		CapitalStock,"2,705,000","2,905,000","3,022,000","0","0","1,528,000","1,519,000","1,509,000","1,499,000","508,000","365,000","1,226,000","1,052,000","1,026,000","1,023,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0",,,,,
			PreferredStock,"0","0",,"0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
			CommonStock,"2,705,000","2,905,000","3,022,000","0","0","1,528,000","1,519,000","1,509,000","1,499,000","508,000","365,000","1,226,000","1,052,000","1,026,000","1,023,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0",,,,,
		AdditionalPaidInCapital,"765,419,000","819,622,000","851,315,000","854,337,000","854,337,000","1,825,880,000","1,820,451,000","1,812,592,000","1,798,161,000","1,782,859,000","1,300,051,000","1,268,980,000","988,662,000","950,023,000","944,581,000","941,000,000","893,000,000","636,000,000","629,000,000","525,000,000","523,000,000",,,,,
		RetainedEarnings,"-1,451,836,000","-1,893,496,000","-2,283,411,000","-269,394,000","-33,551,000","-245,751,000","39,625,000","66,884,000","-50,757,000","-130,134,000","-305,202,000","-296,351,000","-506,666,000","-660,153,000","-751,487,000","-627,000,000","-644,000,000","-620,000,000","-602,000,000","-515,000,000","-525,000,000","-566,000,000","-544,000,000","-384,000,000","-536,000,000","162,000,000"
		TreasuryStock,,,,,"0","239,811,000","247,190,000","249,487,000","147,022,000","113,942,000","112,511,000","113,305,000","92,032,000","85,197,000","85,621,000","86,000,000","86,000,000","88,000,000","85,000,000","85,000,000","86,000,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-7,361,000","-5,800,000","20,289,000","-7,558,000","-10,257,000","-337,320,000","-293,656,000","-281,647,000","-261,937,000","-309,565,000","-305,644,000","-355,960,000","-278,316,000","-319,619,000","-318,073,000","-282,000,000","-292,000,000","-310,000,000","-275,000,000","-241,000,000","-205,000,000",,,,,
			MinimumPensionLiabilities,,,,,"0","-796,000","-1,032,000","-969,000",,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,"-7,361,000","-5,800,000","20,289,000","-7,558,000","-10,257,000","-336,524,000","-292,624,000","-280,678,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,"-113,305,000",,,,,,,,,,"279,000,000","298,000,000","382,000,000","374,000,000","30,000,000"
	MinorityInterest,,,,,,,,,,,,,,"3,722,000","26,868,000","30,000,000","31,000,000","30,000,000","25,000,000","14,000,000","14,000,000","13,000,000","13,000,000","6,000,000","5,000,000","54,000,000"
TotalCapitalization,"1,121,609,000","973,542,000","-1,085,885,000","933,965,000","1,172,984,000","1,346,141,000","1,862,342,000","1,885,560,000","1,727,568,000","1,505,525,000","578,526,000","555,147,000","538,836,000","551,480,000","494,166,000","619,000,000","374,000,000","332,000,000","299,000,000","389,000,000","347,000,000","435,000,000","358,000,000","579,000,000","474,000,000","415,000,000"
CommonStockEquity,"-691,073,000","-1,076,769,000","-1,408,785,000","577,385,000","810,529,000","1,004,526,000","1,320,749,000","1,349,851,000","1,339,944,000","1,229,726,000","577,059,000","504,590,000","112,700,000","-113,920,000","-209,577,000","-53,000,000","-128,000,000","-381,000,000","-332,000,000","-316,000,000","-293,000,000","-287,000,000","-246,000,000","-2,000,000","-162,000,000","192,000,000"
NetTangibleAssets,"-862,190,000","-1,247,886,000","-1,688,788,000","406,268,000","638,470,000","584,397,000","823,939,000","851,590,000","841,263,000","730,488,000","568,022,000","497,424,000","103,017,000","-123,742,000","-229,896,000","-76,000,000","-148,000,000","-398,000,000","-332,000,000","-316,000,000","-293,000,000","-287,000,000","-246,000,000","-2,000,000","-162,000,000","192,000,000"
WorkingCapital,"462,374,000","310,924,000","-1,819,417,000","218,526,000","330,762,000","293,094,000","559,783,000","577,617,000","454,697,000","325,241,000","248,569,000","222,800,000","305,109,000","348,654,000","245,274,000","256,000,000","94,000,000","108,000,000","112,000,000","101,000,000","105,000,000","203,000,000","64,000,000","234,000,000","175,000,000","195,000,000"
InvestedCapital,"1,121,750,000","1,079,865,000","-1,069,411,000","942,817,000","1,177,756,000","1,534,245,000","1,863,503,000","1,893,986,000","1,741,736,000","1,530,639,000","579,639,000","564,494,000","539,850,000","551,938,000","494,571,000","620,000,000","375,000,000","350,000,000","306,000,000","419,000,000","429,000,000","517,000,000","486,000,000","633,000,000","506,000,000","439,000,000"
TangibleBookValue,"-862,190,000","-1,247,886,000","-1,688,788,000","406,268,000","638,470,000","584,397,000","823,939,000","851,590,000","841,263,000","730,488,000","568,022,000","497,424,000","103,017,000","-123,742,000","-229,896,000","-76,000,000","-148,000,000","-398,000,000","-332,000,000","-316,000,000","-293,000,000","-287,000,000","-246,000,000","-2,000,000","-162,000,000","192,000,000"
TotalDebt,"1,812,823,000","2,156,634,000","339,374,000","365,432,000","367,227,000","529,719,000","542,754,000","544,135,000","401,792,000","300,913,000","2,580,000","59,904,000","427,150,000","665,858,000","704,148,000","673,000,000","503,000,000","731,000,000","638,000,000","735,000,000","722,000,000","804,000,000","732,000,000","635,000,000","668,000,000","247,000,000"
NetDebt,"1,731,888,000","2,106,754,000","326,009,000","353,822,000","360,300,000","512,169,000","530,866,000","526,818,000","389,363,000","287,817,000",,"48,240,000","372,409,000","516,341,000","698,180,000","649,000,000","469,000,000","720,000,000","600,000,000","688,000,000","705,000,000","746,000,000","674,000,000","540,000,000","615,000,000","187,000,000"
ShareIssued,"270,485,308","290,537,612","302,225,923",,,"152,821,011","151,929,565","150,869,227","149,861,081","149,063,197","124,027,399","123,186,206","102,196,933","99,308,209","98,365,968","98,069,205","93,951,252","56,577,621","56,209,797","45,171,527","45,103,000","45,185,000","44,928,000","46,615,000","45,962,000","45,000,000"
OrdinarySharesNumber,"270,485,308","290,537,612","302,225,923",,,"136,898,282","135,588,254","134,450,517","143,595,967","144,982,063","120,053,054","119,211,861","102,196,933","99,308,209","98,365,968","98,069,205","93,951,252","56,577,621","56,209,797","45,171,527","45,103,000","45,185,000","44,928,000","46,615,000","45,962,000","45,000,000"
TreasurySharesNumber,,,,,,"15,922,729","16,341,311","16,418,710","6,265,114","4,081,134","3,974,345","3,974,345",,,,,,,,,,,,,,