name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalRevenue,"17,122,002,000","17,122,002,000","17,011,202,000","11,225,806,000","7,363,394,000","8,718,317,000","17,473,506,000","14,233,046,000","11,448,814,000","10,126,115,000","6,099,896,000","4,786,959,000","6,386,519,000","4,038,496,000","3,904,415,000","3,606,990,000","2,302,341,000","1,820,394,000","1,095,036,000","1,654,887,000","1,489,895,000","801,400,000","769,200,000","783,500,000","730,600,000","648,700,000","620,200,000","567,700,000","453,000,000","387,600,000","371,300,000","289,400,000"
	OperatingRevenue,"16,941,727,000","16,941,727,000","17,176,842,000","11,205,978,000","7,463,002,000","8,656,393,000","16,639,233,000","14,399,395,000","11,055,070,000","10,126,115,000","6,099,896,000","4,786,959,000","6,386,519,000","4,038,496,000","3,564,825,000","3,606,990,000","2,302,341,000","1,820,394,000","1,095,036,000","1,556,203,000","1,489,895,000","801,400,000","769,200,000","783,500,000","730,600,000","648,700,000","620,200,000","567,700,000","453,000,000","387,600,000","371,300,000","289,400,000"
CostOfRevenue,"5,595,799,000","5,595,799,000","5,155,059,000","4,603,009,000","4,603,770,000","4,642,082,000","5,559,254,000","4,814,825,000","4,267,700,000","1,677,891,000","1,410,244,000","1,141,086,000","1,275,720,000","916,050,000","717,798,000","571,283,000","457,169,000","330,115,000","354,836,000","393,429,000","225,448,000","187,800,000","219,600,000","198,300,000","166,000,000","148,100,000","144,300,000","135,100,000","108,600,000","108,900,000","112,400,000","84,900,000"
	ExplorationDevelopmentAndMineralPropertyLeaseExpenses,"1,366,993,000","1,366,993,000","1,282,678,000","1,044,847,000","927,452,000","1,182,282,000","1,416,413,000","1,105,978,000","1,000,052,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherCostofRevenue,"4,228,806,000","4,228,806,000","3,872,381,000","3,558,162,000","3,676,318,000","3,459,800,000","4,142,841,000","3,708,847,000","3,267,648,000",,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"11,526,203,000","11,526,203,000","11,856,143,000","6,622,797,000","2,759,624,000","4,076,235,000","11,914,252,000","9,418,221,000","7,181,114,000","8,448,224,000","4,689,652,000","3,645,873,000","5,110,799,000","3,122,446,000","3,186,617,000","3,035,707,000","1,845,172,000","1,490,279,000","740,200,000","1,261,458,000","1,264,447,000","613,600,000","549,600,000","585,200,000","564,600,000","500,600,000","475,900,000","432,600,000","344,400,000","278,700,000","258,900,000","204,500,000"
OperatingExpense,"7,432,909,000","7,432,909,000","7,214,338,000","5,118,059,000","3,570,473,000","4,139,970,000","6,436,444,000","5,653,634,000","4,623,242,000","5,303,878,000","3,423,686,000","2,369,200,000","1,150,755,000","1,326,533,000","1,182,933,000","965,960,000","865,977,000","792,965,000","558,869,000","567,695,000","567,584,000","595,500,000","435,900,000","392,500,000","355,800,000","305,200,000","321,900,000","330,400,000","244,700,000","215,300,000","217,200,000","198,300,000"
	SellingGeneralAndAdministration,"5,840,921,000","5,840,921,000","5,630,212,000","3,764,704,000","2,402,450,000","2,752,576,000","4,528,070,000","3,997,152,000","3,367,039,000","2,376,948,000","1,164,686,000","645,649,000","243,708,000","205,210,000","164,981,000","125,918,000","115,013,000","100,403,000","88,952,000","79,963,000","102,649,000","82,900,000","69,000,000","54,400,000","56,400,000","56,600,000","51,400,000","45,300,000","36,600,000","36,200,000","38,300,000","40,200,000"
		GeneralAndAdministrativeExpense,"489,397,000","489,397,000","426,969,000","434,467,000","394,815,000","366,594,000","402,010,000","348,312,000","331,545,000","304,811,000","280,474,000","248,274,000",,,,,,,,,,,,,,,,,,,,
			OtherGandA,"489,397,000","489,397,000","426,969,000","434,467,000","394,815,000","366,594,000","402,010,000","348,312,000","331,545,000","304,811,000","280,474,000","248,274,000",,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"5,351,524,000","5,351,524,000","5,203,243,000","3,330,237,000","2,007,635,000","2,385,982,000","4,126,060,000","3,648,840,000","3,035,494,000","2,072,137,000","884,212,000","397,375,000",,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,"2,516,381,000","1,941,926,000","1,549,188,000","1,326,875,000","1,065,545,000","817,089,000","654,258,000","504,403,000","441,843,000","398,036,000","392,399,000","370,026,000","459,900,000","315,100,000","278,200,000","251,300,000","216,000,000","242,200,000","249,700,000","179,800,000","160,900,000","155,900,000","134,300,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,"1,326,875,000","1,065,545,000","817,089,000","654,258,000","504,403,000","441,843,000","398,036,000","392,399,000","370,026,000","459,900,000","315,100,000","278,200,000","251,300,000","216,000,000","242,200,000","249,700,000","179,800,000","160,900,000","155,900,000","134,300,000"
	OtherTaxes,"800,164,000","800,164,000","772,481,000","544,662,000","349,710,000","421,744,000","757,564,000","623,944,000","495,395,000","410,549,000","317,074,000","174,363,000","320,796,000","208,073,000","200,863,000","199,007,000","133,915,000","85,867,000","71,881,000","95,333,000","94,909,000","52,700,000","51,800,000","59,900,000","48,100,000","32,600,000","28,300,000","35,400,000","28,300,000","18,200,000","23,000,000","23,800,000"
	OtherOperatingExpenses,"791,824,000","791,824,000","811,645,000","808,693,000","818,313,000","965,650,000","1,150,810,000","1,032,538,000","760,808,000",,,,"-740,624,000","-152,295,000",,"-13,223,000","112,646,000","164,852,000",,,,,,,,,,,,,,
OperatingIncome,"4,093,294,000","4,093,294,000","4,641,805,000","1,504,738,000","-810,849,000","-63,735,000","5,477,808,000","3,764,587,000","2,557,872,000","3,144,346,000","1,265,966,000","1,276,673,000","3,960,044,000","1,795,913,000","2,003,684,000","2,069,747,000","979,195,000","697,314,000","181,331,000","693,763,000","696,863,000","18,100,000","113,700,000","192,700,000","208,800,000","195,400,000","154,000,000","102,200,000","99,700,000","63,400,000","41,700,000","6,200,000"
NetNonOperatingInterestIncomeExpense,"-185,129,000","-185,129,000","-245,052,000","-274,372,000","-281,681,000","-237,393,000","-201,458,000","-235,460,000","-213,552,000","-210,363,000","-129,586,000","-100,901,000",,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"185,129,000","185,129,000","245,052,000","274,372,000","281,681,000","237,393,000","201,458,000","235,460,000","213,552,000","210,363,000","129,586,000","100,901,000",,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"185,129,000","245,052,000","274,372,000","281,681,000","237,393,000","201,458,000",,"213,552,000",,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-362,898,000","-362,898,000","-155,755,000","-569,184,000","-464,975,000","-6,620,428,000","-281,035,000","-92,241,000","-1,063,580,000","-1,024,184,000","-728,404,000","-303,761,000","385,918,000","-113,489,000","183,447,000","-106,813,000","-102,701,000","-149,579,000","-2,005,000","62,265,000","-2,300,000","611,300,000","-4,800,000","-1,600,000","-5,000,000","700,000","8,400,000","20,000,000","2,600,000","11,300,000","29,600,000","18,200,000"
	SpecialIncomeCharges,"-394,283,000","-394,283,000","-172,459,000","-578,336,000","-414,432,000","-6,622,344,000","-235,985,000","-89,376,000","-1,078,075,000","-1,024,184,000","-728,404,000","-303,761,000","385,918,000","-113,489,000","183,447,000","-106,813,000","-102,701,000","-149,579,000","-2,005,000","62,265,000","-2,300,000","611,300,000","-4,800,000","-1,600,000","-5,000,000","700,000","8,400,000","20,000,000","2,600,000","11,300,000","29,600,000","18,200,000"
		ImpairmentOfCapitalAssets,"517,896,000","517,896,000","347,021,000","479,240,000","620,267,000","6,613,546,000","743,575,000","286,941,000","1,270,735,000","1,031,037,000","742,647,000","305,832,000",,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"-6,853,000","-14,243,000","-2,071,000",,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"123,613,000","123,613,000","174,562,000","-99,096,000","205,835,000","-8,798,000","507,590,000","197,565,000","192,660,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"31,385,000","31,385,000","16,704,000","9,152,000","-50,543,000","1,916,000","-45,050,000","-2,865,000","14,495,000",,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"3,545,267,000","3,545,267,000","4,240,998,000","661,182,000","-1,557,505,000","-6,921,556,000","4,995,315,000","3,436,886,000","1,280,740,000","1,909,799,000","407,976,000","872,011,000","3,746,539,000","1,630,868,000","1,912,641,000","1,965,137,000","926,012,000","653,876,000","119,672,000","631,445,000","633,557,000","567,700,000","60,300,000","163,500,000","191,000,000","184,000,000","153,900,000","112,200,000","79,900,000","45,600,000","34,600,000","-9,500,000"
TaxProvision,"810,357,000","810,357,000","821,958,000","-1,921,397,000","-460,819,000","-2,397,041,000","2,079,828,000","1,239,777,000","710,461,000","818,676,000","247,322,000","325,384,000","1,309,620,000","540,950,000","612,756,000","705,561,000","301,157,000","216,600,000","32,499,000","232,829,000","236,626,000","-1,400,000","4,100,000","41,500,000","51,000,000","41,900,000","5,900,000","-25,800,000","-17,700,000","-9,300,000","-10,900,000","-3,400,000"
NetIncomeCommonStockholders,"2,734,910,000","2,734,910,000","3,419,040,000","2,582,579,000","-1,096,686,000","-4,524,515,000","2,915,487,000","2,197,109,000","570,279,000","1,091,123,000","160,654,000","546,627,000","2,436,476,000","1,083,255,000","1,288,890,000","1,252,144,000","613,963,000","419,113,000","76,141,000","387,622,000","385,903,000","568,600,000","56,200,000","122,000,000","140,000,000","142,100,000","148,000,000","138,000,000","97,600,000","54,900,000","45,500,000","-6,100,000"
	NetIncome,"2,734,910,000","2,734,910,000","3,419,040,000","2,582,579,000","-1,096,686,000","-4,524,515,000","2,915,487,000","2,197,109,000","570,279,000","1,091,123,000","160,654,000","546,627,000","2,436,919,000","1,089,918,000","1,299,885,000","1,259,576,000","624,855,000","430,145,000","87,173,000","398,616,000","396,931,000","569,100,000","56,200,000","122,000,000","140,000,000","142,100,000","148,000,000","138,000,000","97,600,000","54,900,000","45,500,000","-6,100,000"
		NetIncomeIncludingNoncontrollingInterests,"2,734,910,000","2,734,910,000","3,419,040,000","2,582,579,000","-1,096,686,000","-4,524,515,000","2,915,487,000","2,197,109,000","570,279,000","1,091,123,000","160,654,000","546,627,000","2,436,919,000","1,089,918,000","1,299,885,000","1,259,576,000","624,855,000","430,145,000","87,173,000","398,616,000","396,931,000","569,100,000","56,200,000","122,000,000","140,000,000","142,100,000","148,000,000","138,000,000","97,600,000","54,900,000","45,500,000","-6,100,000"
			NetIncomeContinuousOperations,"2,734,910,000","2,734,910,000","3,419,040,000","2,582,579,000","-1,096,686,000","-4,524,515,000","2,915,487,000","2,197,109,000","570,279,000","1,091,123,000","160,654,000","546,627,000","2,436,919,000","1,089,918,000","1,299,885,000","1,259,576,000","624,855,000","437,276,000","87,173,000","398,616,000","396,931,000","569,100,000","56,200,000","122,000,000","140,000,000","142,100,000","148,000,000","138,000,000","97,600,000","54,900,000","45,500,000","-6,100,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,"-7,131,000",,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,"443,000","6,663,000","10,995,000","7,432,000","10,892,000","11,032,000","11,032,000","10,994,000","11,028,000","500,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"2,734,910,000","2,734,910,000","3,419,040,000","2,582,579,000","-1,096,686,000","-4,524,515,000","2,915,487,000","2,197,109,000","570,279,000","1,091,123,000","160,654,000","546,627,000","2,436,476,000","1,083,255,000","1,288,890,000","1,252,144,000","613,963,000","419,113,000","76,141,000","387,622,000","385,903,000","568,600,000","56,200,000","122,000,000","140,000,000","142,100,000","148,000,000","138,000,000","97,600,000","54,900,000","45,500,000","-6,100,000"
BasicEPS,,,"5.93","4.49","-1.98","-8.29","5.36","4.065","1.065","2.075","0.32","1.1","4.94","2.225","2.665","2.62","1.313","0.915","0.165","0.838","0.825","1.01","0.09","0.195","0.22","0.223","0.233","0.215","0.158","0.09","0.075","-0.013"
DilutedEPS,,,"5.89","4.46","-1.98","-8.29","5.32","4.02","1.055","2.05","0.315","1.085","4.86","2.185","2.62","2.565","1.288","0.9","0.163","0.825","0.81","0.998","0.09","0.193","0.22","0.223","0.233","0.213","0.158","0.09","0.075","-0.013"
BasicAverageShares,,,"576,600,000","574,600,000","553,400,000","545,700,000","543,400,000","540,340,000","535,200,000","525,400,000","501,800,000","498,000,000","493,324,000","486,938,000","483,564,000","477,594,000","467,504,000","458,388,000","461,340,000","463,060,000","467,736,000","563,476,000","617,380,000","629,504,000","639,412,000","639,668,000","639,380,000","641,860,465","619,682,540","610,000,000","606,666,667","488,000,000"
DilutedAverageShares,,,"580,400,000","578,700,000","553,400,000","545,700,000","548,500,000","546,228,000","541,600,000","532,600,000","509,000,000","503,800,000","501,084,000","495,274,000","492,200,000","487,950,000","476,752,000","466,076,000","468,980,000","469,952,000","476,408,000","569,408,000","620,216,000","632,640,000","655,625,000","641,739,130","639,380,000","649,411,765","619,682,540","610,000,000","606,666,667","488,000,000"
TotalOperatingIncomeAsReported,"3,699,011,000","3,699,011,000","4,469,346,000","926,402,000","-1,225,281,000","-6,686,079,000","5,241,823,000","3,675,211,000","1,479,797,000","2,113,309,000","523,319,000","970,841,000","3,767,185,000","1,648,396,000","1,895,426,000","1,991,815,000","979,195,000","697,314,000","181,331,000","674,552,000","696,863,000","18,100,000","113,700,000","192,700,000","208,800,000","195,400,000","154,000,000","102,200,000","99,700,000","63,400,000","41,700,000","6,200,000"
TotalExpenses,"13,028,708,000","13,028,708,000","12,369,397,000","9,721,068,000","8,174,243,000","8,782,052,000","11,995,698,000","10,468,459,000","8,890,942,000","6,981,769,000","4,833,930,000","3,510,286,000","2,426,475,000","2,242,583,000","1,900,731,000","1,537,243,000","1,323,146,000","1,123,080,000","913,705,000","961,124,000","793,032,000","783,300,000","655,500,000","590,800,000","521,800,000","453,300,000","466,200,000","465,500,000","353,300,000","324,200,000","329,600,000","283,200,000"
InterestExpense,"185,129,000","185,129,000","245,052,000","274,372,000","281,681,000","237,393,000","201,458,000","235,460,000","213,552,000","210,363,000","129,586,000","100,901,000",,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-185,129,000","-185,129,000","-245,052,000","-274,372,000","-281,681,000","-237,393,000","-201,458,000","-235,460,000","-213,552,000","-210,363,000","-129,586,000","-100,901,000",,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"2,734,910,000","2,734,910,000","3,419,040,000","2,582,579,000","-1,096,686,000","-4,524,515,000","2,915,487,000","2,197,109,000","570,279,000","1,091,123,000","160,654,000","546,627,000","2,436,919,000","1,089,918,000","1,299,885,000","1,259,576,000","624,855,000","437,276,000","87,173,000","398,616,000","396,931,000","569,100,000","56,200,000","122,000,000","140,000,000","142,100,000","148,000,000","138,000,000","97,600,000","54,900,000","45,500,000","-6,100,000"
NormalizedIncome,"3,039,059,906.2","3,039,059,906.2","3,558,731,790","2,929,580,600","-804,925,872","-193,502,024","3,068,877,250","2,254,220,264","1,271,027,750","1,756,842,600","634,116,600","737,041,988.053","2,185,900,418.146","1,165,763,319.12","1,175,209,222.583","1,328,038,957.691","694,155,649.835","537,306,138.442","88,633,507.596","359,309,607.139","398,371,977.371","202,320,000","60,673,631.841","123,193,883.792","143,664,921.466","141,559,402.174","139,922,027.29","126,000,000","96,040,000","48,120,000","27,740,000","-17,786,315.789"
EBIT,"3,730,396,000","3,730,396,000","4,486,050,000","935,554,000","-1,275,824,000","-6,684,163,000","5,196,773,000","3,672,346,000","1,494,292,000","2,120,162,000","537,562,000","972,912,000","3,960,044,000","1,795,913,000","2,003,684,000","2,069,747,000","979,195,000","697,314,000","181,331,000","693,763,000","696,863,000","18,100,000","113,700,000","192,700,000","208,800,000","195,400,000","154,000,000","102,200,000","99,700,000","63,400,000","41,700,000","6,200,000"
EBITDA,"7,480,100,000"
ReconciledCostOfRevenue,"5,595,799,000","5,595,799,000","5,155,059,000","4,603,009,000","4,603,770,000","4,642,082,000","5,559,254,000","4,814,825,000","4,267,700,000","1,677,891,000","1,410,244,000","1,141,086,000","1,275,720,000","916,050,000","717,798,000","571,283,000","457,169,000","330,115,000","354,836,000","393,429,000","225,448,000","187,800,000","219,600,000","198,300,000","166,000,000","148,100,000","144,300,000","135,100,000","108,600,000","108,900,000","112,400,000","84,900,000"
ReconciledDepreciation,"3,749,704,000","3,749,704,000","3,435,408,000","3,409,387,000","3,553,417,000","3,313,644,000","3,997,041,000","3,600,976,000","3,169,703,000","2,516,381,000","1,941,926,000","1,549,188,000","1,326,875,000","1,065,545,000","817,089,000","654,258,000","504,403,000","441,843,000","398,036,000","392,399,000","370,026,000","459,900,000","315,100,000","278,200,000","251,300,000","216,000,000","242,200,000","249,700,000","179,800,000","160,900,000","155,900,000","134,300,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,734,910,000","2,734,910,000","3,419,040,000","2,582,579,000","-1,096,686,000","-4,524,515,000","2,915,487,000","2,197,109,000","570,279,000","1,091,123,000","160,654,000","546,627,000","2,436,919,000","1,089,918,000","1,299,885,000","1,259,576,000","624,855,000","437,276,000","87,173,000","398,616,000","396,931,000","569,100,000","56,200,000","122,000,000","140,000,000","142,100,000","148,000,000","138,000,000","97,600,000","54,900,000","45,500,000","-6,100,000"
TotalUnusualItemsExcludingGoodwill,"-394,283,000","-394,283,000","-172,459,000","-578,336,000","-414,432,000","-6,622,344,000","-235,985,000","-89,376,000","-1,078,075,000","-1,024,184,000","-728,404,000","-303,761,000","385,918,000","-113,489,000","183,447,000","-106,813,000","-102,701,000","-149,579,000","-2,005,000","62,265,000","-2,300,000","611,300,000","-4,800,000","-1,600,000","-5,000,000","700,000","8,400,000","20,000,000","2,600,000","11,300,000","29,600,000","18,200,000"
TotalUnusualItems,"-394,283,000","-394,283,000","-172,459,000","-578,336,000","-414,432,000","-6,622,344,000","-235,985,000","-89,376,000","-1,078,075,000","-1,024,184,000","-728,404,000","-303,761,000","385,918,000","-113,489,000","183,447,000","-106,813,000","-102,701,000","-149,579,000","-2,005,000","62,265,000","-2,300,000","611,300,000","-4,800,000","-1,600,000","-5,000,000","700,000","8,400,000","20,000,000","2,600,000","11,300,000","29,600,000","18,200,000"
NormalizedEBITDA,"7,874,383,000","7,874,383,000","8,093,917,000","4,923,277,000","2,692,025,000","3,251,825,000","9,429,799,000","7,362,698,000","5,742,070,000","5,660,727,000","3,207,892,000","2,825,861,000","4,901,001,000","2,974,947,000","2,637,326,000","2,830,818,000","1,586,299,000","1,288,736,000","581,372,000","1,023,897,000","1,069,189,000","-133,300,000","433,600,000","472,500,000","465,100,000","410,700,000","387,800,000","331,900,000","276,900,000","213,000,000","168,000,000","122,300,000"
TaxRateForCalcs,"0.229","0.229","0.19","0.4","0.296","0.346","0.35","0.361","0.35","0.35","0.35","0.373","0.35","0.332","0.32","0.359","0.325","0.331","0.272","0.369","0.373","0.4","0.068","0.254","0.267","0.228","0.038","0.4","0.4","0.4","0.4","0.358"
TaxEffectOfUnusualItems,"-90,133,093.8","-90,133,093.8","-32,767,210","-231,334,400","-122,671,872","-2,291,331,024","-82,594,750","-32,264,736","-377,326,250","-358,464,400","-254,941,400","-113,346,011.947","134,899,418.146","-37,643,680.88","58,771,222.583","-38,350,042.309","-33,400,350.165","-49,548,861.558","-544,492.404","22,958,607.139","-859,022.629","244,520,000","-326,368.159","-406,116.208","-1,335,078.534","159,402.174","322,027.29","8,000,000","1,040,000","4,520,000","11,840,000","6,513,684.211"