name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
TotalAssets,"13,989,737,000","7,062,030,000","7,481,647,000","2,966,085,000","1,835,134,000","1,462,225,000","1,163,722,000","945,815,000","595,034,000","602,536,000","619,826,000","626,587,000","708,702,000","724,709,000","680,081,000","734,965,000","727,096,000","400,318,000","668,603,000","599,039,000","594,614,000"
	CurrentAssets,"1,351,767,000","767,075,000","1,056,218,000","363,217,000","260,028,000","317,664,000","201,166,000","163,326,000","96,849,000","107,216,000","92,886,000","84,874,000","88,305,000","77,123,000","75,263,000","86,768,000","76,759,000","57,433,000",,,
		CashCashEquivalentsAndShortTermInvestments,"232,070,000","145,115,000","115,652,000","87,680,000","43,416,000","131,912,000","40,028,000","68,999,000","7,546,000","23,658,000","12,752,000","15,834,000","16,226,000","11,179,000","13,487,000","18,505,000","10,848,000","19,947,000","7,777,000","6,547,000","4,962,000"
			CashAndCashEquivalents,"232,070,000","145,115,000","115,652,000","87,680,000","43,416,000","131,912,000","40,028,000","68,999,000","7,546,000","23,658,000","12,752,000","15,834,000","16,226,000","11,179,000","13,487,000","18,505,000","10,848,000","19,947,000","7,777,000","6,547,000","4,962,000"
		Receivables,"883,921,000","547,285,000","562,943,000","218,058,000","192,991,000","127,878,000","109,430,000","74,553,000","71,279,000","63,501,000","62,860,000","53,190,000","55,697,000","48,786,000","46,706,000","48,391,000","44,852,000","26,065,000",,,
			AccountsReceivable,"883,921,000","547,285,000","562,943,000","218,058,000","192,991,000","127,878,000","109,430,000","74,553,000","71,279,000","63,501,000","62,860,000","53,190,000","55,346,000","48,539,000","46,706,000","48,391,000","44,852,000","26,065,000",,,
				GrossAccountsReceivable,"901,126,000","560,443,000","576,301,000","223,863,000","198,360,000","130,880,000","112,465,000","76,518,000","72,592,000",,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-17,205,000","-13,158,000","-13,358,000","-5,805,000","-5,369,000","-3,002,000","-3,035,000","-1,965,000","-1,313,000",,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,"0",,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,"351,000","247,000",,,,,,,
		PrepaidAssets,"151,997,000","22,673,000","71,859,000","15,030,000","7,324,000","16,137,000","6,066,000","11,297,000","1,734,000","1,986,000","1,845,000","1,562,000","2,482,000","2,261,000","1,980,000","2,580,000","1,974,000","1,005,000",,,
		RestrictedCash,"16,608,000",,"0","26,719,000",,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,"41,737,000","38,585,000",,,"15,000","15,000","15,000","15,000","157,000",,,"59,000","59,000",,,
			CurrentDeferredTaxesAssets,,,,,,"41,737,000","38,585,000",,,"15,000","15,000","15,000","15,000","157,000",,,"59,000","59,000",,,
		OtherCurrentAssets,"67,171,000","52,002,000","305,764,000","15,730,000","16,297,000",,"7,057,000","8,477,000","16,290,000","18,056,000","15,414,000","14,273,000","13,885,000","14,740,000","13,090,000","17,292,000","19,026,000","10,357,000",,,
	TotalNonCurrentAssets,"12,637,970,000","6,294,955,000","6,425,429,000","2,602,868,000","1,575,106,000","1,144,561,000","962,556,000","782,489,000","498,185,000","495,320,000","526,940,000","541,713,000","620,397,000","647,586,000","604,818,000","648,197,000","650,337,000","342,885,000",,,
		NetPPE,"1,290,428,000","731,538,000","734,138,000","276,153,000","266,583,000","237,739,000","212,259,000","180,162,000","146,613,000","137,036,000","144,281,000","135,878,000","111,612,000","110,903,000","98,156,000","101,068,000","91,818,000","54,612,000",,,
			GrossPPE,"1,789,592,000","1,170,380,000","1,093,520,000","563,427,000","517,811,000","454,030,000","404,147,000","356,375,000","311,443,000","289,729,000","281,847,000","281,583,000","243,409,000","228,657,000","203,390,000","193,203,000","178,800,000","101,192,000",,,
				Properties,"0","0","0","0","0","0","0","0","11,390,000","10,750,000","0","10,200,000","0","0","0","0","0","0",,,
				LandAndImprovements,"305,067,000","126,926,000","127,625,000","32,068,000","29,765,000","16,699,000","14,479,000","11,557,000","7,862,000","6,809,000","6,809,000","5,938,000","5,974,000","6,044,000","5,930,000","6,272,000","6,185,000","2,750,000",,,
				BuildingsAndImprovements,"354,046,000","231,270,000","225,183,000","81,337,000","73,343,000","65,050,000","55,338,000","48,000,000","39,118,000","36,178,000","35,651,000","34,401,000","36,413,000","35,849,000","34,983,000","35,123,000","32,504,000","16,819,000",,,
				MachineryFurnitureEquipment,"885,949,000","709,687,000","690,362,000","432,685,000","397,407,000","355,532,000","320,518,000","287,633,000","243,646,000","230,237,000","232,116,000","200,002,000","187,912,000","169,338,000","157,948,000","149,092,000","139,035,000","75,064,000",,,
				OtherProperties,,,,,,,,,,,,,,,,,,"6,202,000",,,
				ConstructionInProgress,"187,229,000","74,924,000","21,236,000","7,428,000","7,680,000","9,116,000","9,416,000","7,364,000","6,654,000","3,003,000","4,514,000","28,291,000","13,110,000","17,426,000","4,529,000","2,716,000","1,076,000","357,000",,,
				Leases,"57,301,000","27,573,000","29,114,000","9,909,000","9,616,000","7,633,000","4,396,000","1,821,000","2,773,000","2,752,000","2,757,000","2,751,000",,,,,,,,,
			AccumulatedDepreciation,"-499,164,000","-438,842,000","-359,382,000","-287,274,000","-251,228,000","-216,291,000","-191,888,000","-176,213,000","-164,830,000","-152,693,000","-137,566,000","-145,705,000","-131,797,000","-117,754,000","-105,234,000","-92,135,000","-86,982,000","-46,580,000",,,
		GoodwillAndOtherIntangibleAssets,"9,177,960,000","5,438,145,000","5,492,110,000","1,340,565,000","1,255,358,000","772,660,000","649,607,000","499,727,000","344,953,000","350,789,000","373,463,000","399,829,000","501,766,000","529,319,000","497,935,000","526,049,000","545,559,000","285,087,000",,,
			Goodwill,"2,996,875,000","2,167,954,000","2,142,846,000","473,304,000","451,662,000","256,491,000","198,052,000","148,409,000","112,575,000","109,059,000","109,059,000","115,632,000","151,686,000","149,396,000",,,"135,899,000",,,,
			OtherIntangibleAssets,"6,181,085,000","3,270,191,000","3,349,264,000","867,261,000","803,696,000","516,169,000","451,555,000","351,318,000","232,378,000","241,730,000","264,404,000","284,197,000","350,080,000","379,923,000","497,935,000","526,049,000","409,660,000","285,087,000",,,
		InvestmentsAndAdvances,"1,477,353,000",,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,"15,055,000","30,898,000","72,090,000",,"577,000","591,000","606,000","620,000",,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,"15,055,000","30,898,000","72,090,000",,"577,000","591,000","606,000","620,000",,,,,,,,
		OtherNonCurrentAssets,"692,229,000","125,272,000","199,181,000","986,150,000","53,165,000","119,107,000","69,792,000","30,510,000","6,619,000","6,918,000","8,605,000","5,400,000","6,399,000","7,364,000","8,727,000","21,080,000","12,960,000","3,186,000",,,
TotalLiabilitiesNetMinorityInterest,"11,936,244,000","5,193,046,000","5,900,337,000","2,681,731,000","1,748,761,000","1,405,688,000","1,176,953,000","942,861,000","778,438,000","777,701,000","796,089,000","791,743,000","798,092,000","797,999,000","746,106,000","730,710,000","704,405,000","430,046,000","666,897,000","599,039,000","594,614,000"
	CurrentLiabilities,"947,557,000","404,172,000","670,703,000","189,578,000","146,061,000","97,266,000","83,922,000","58,003,000","57,230,000","53,594,000","56,011,000","57,483,000","99,777,000","55,098,000","49,467,000","51,519,000","56,180,000","28,219,000",,,
		PayablesAndAccruedExpenses,"611,670,000","199,456,000","201,864,000","131,058,000","99,134,000","55,812,000","56,237,000","40,797,000","46,225,000","48,218,000","40,436,000","45,765,000","21,897,000","24,271,000","21,639,000","20,653,000","28,564,000","9,624,000",,,
			Payables,"277,531,000","67,828,000","47,795,000","36,266,000","43,521,000","31,640,000","39,181,000","23,054,000","23,111,000","29,887,000","23,622,000","24,690,000","8,334,000","10,040,000","9,176,000","8,092,000","9,937,000","2,624,000",,,
				AccountsPayable,"157,366,000","67,828,000","31,136,000","19,754,000","25,936,000","16,282,000","10,250,000","12,324,000","9,175,000","10,636,000","6,812,000","9,433,000","8,334,000","10,040,000","9,176,000","8,092,000","9,937,000","2,624,000",,,
				TotalTaxPayable,,,,,"75,000","5,740,000","649,000","1,636,000","402,000","447,000","363,000","512,000",,,,,,,,,
					IncomeTaxPayable,,,,,"75,000","4,899,000",,"983,000",,,,,,,,,,,,,
				OtherPayable,"120,165,000",,"16,659,000","16,512,000","17,510,000","9,618,000","28,282,000","9,094,000","13,534,000","18,804,000","16,447,000","14,745,000",,,,,,,,,
			CurrentAccruedExpenses,"334,139,000","131,628,000","154,069,000","94,792,000","55,613,000","24,172,000","17,056,000","17,743,000","23,114,000","18,331,000","16,814,000","21,075,000","13,563,000","14,231,000","12,463,000","12,561,000","18,627,000","7,000,000",,,
				InterestPayable,"88,600,000","32,047,000","39,563,000","44,190,000","10,939,000","4,601,000","4,661,000","8,703,000","10,868,000","9,270,000","4,625,000","8,591,000",,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"88,372,000","44,269,000","44,775,000","20,713,000","15,810,000","12,219,000","11,098,000","8,429,000","977,000",,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"109,310,000","96,093,000","92,808,000","28,093,000","22,139,000","15,840,000","6,857,000","2,175,000","1,500,000","1,000,000","7,085,000","3,485,000","50,391,000","3,485,000","16,654,000","19,911,000","20,459,000","2,567,000",,,
			CurrentDebt,"109,310,000","96,093,000","92,808,000","28,093,000","22,139,000","15,840,000","6,857,000","2,175,000","1,500,000","1,000,000","7,085,000","3,485,000","50,391,000","3,485,000","16,654,000","19,911,000","20,459,000","2,567,000",,,
		CurrentDeferredLiabilities,,,,,,,,"2,276,000","2,196,000","3,290,000","7,424,000","7,167,000","6,569,000","5,586,000","4,369,000","2,000,000","2,125,000","438,000",,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,"1,047,000",,,,
			CurrentDeferredRevenue,,,,,,,,"2,276,000","2,196,000","3,290,000","7,424,000","7,167,000","6,569,000","5,586,000","4,369,000","2,000,000","1,078,000","438,000",,,
		OtherCurrentLiabilities,"138,205,000","64,354,000","331,256,000","9,714,000","8,978,000","13,395,000","9,730,000","4,326,000","6,332,000","1,086,000","1,066,000","1,066,000","20,920,000","21,756,000","6,805,000","8,955,000","5,032,000","15,590,000",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"10,988,687,000","4,788,874,000","5,229,634,000","2,492,153,000","1,602,700,000","1,308,422,000","1,093,031,000","884,858,000","721,208,000","724,107,000","740,078,000","734,260,000","698,315,000","742,901,000","696,639,000","679,191,000","648,225,000","401,827,000",,,
		LongTermDebtAndCapitalLeaseObligation,"8,383,278,000","3,884,910,000","4,269,652,000","2,314,326,000","1,454,075,000","1,220,304,000","1,064,262,000","855,467,000","638,861,000","655,482,000","675,758,000","658,632,000","630,785,000","677,650,000","647,659,000","634,701,000","605,990,000","317,450,000",,,
			LongTermDebt,"8,383,278,000","3,884,910,000","4,269,652,000","2,314,326,000","1,454,075,000","1,220,304,000","1,064,262,000","855,467,000","638,861,000","655,482,000","675,758,000","658,632,000","630,785,000","677,650,000","647,659,000","634,701,000","605,990,000","317,450,000",,,
		NonCurrentDeferredLiabilities,"1,710,664,000","633,880,000","619,441,000","132,008,000","101,764,000","44,224,000","9,341,000","9,384,000","47,050,000","55,064,000","50,510,000","51,400,000","44,555,000","38,697,000","34,256,000","29,369,000","26,230,000","8,598,000",,,
			NonCurrentDeferredTaxesLiabilities,"1,710,664,000","633,880,000","619,441,000","132,008,000","101,764,000","44,224,000",,"0","40,278,000","44,679,000","38,433,000","38,664,000","44,555,000","38,697,000","34,256,000","29,369,000","26,230,000","8,598,000",,,
			NonCurrentDeferredRevenue,,,,,,,"1,523,000","1,760,000","2,427,000","1,364,000","1,999,000","1,802,000",,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,"7,432,000","8,674,000",,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"64,235,000",,,
		OtherNonCurrentLiabilities,"894,745,000","270,084,000","340,541,000","45,819,000","46,861,000","43,894,000","11,996,000","11,333,000","35,297,000","13,561,000","13,810,000","24,228,000","22,975,000","26,554,000","14,724,000","15,121,000","16,005,000","11,544,000",,,
TotalEquityGrossMinorityInterest,"2,053,493,000","1,868,984,000","1,581,310,000","284,354,000","86,373,000","56,537,000","-13,231,000","2,954,000","-183,404,000","-175,165,000","-176,263,000","-165,156,000","-89,390,000","-73,290,000","-66,025,000","4,255,000","22,691,000","-29,728,000","1,706,000",,
	StockholdersEquity,"2,031,497,000","1,852,774,000","1,570,614,000","169,141,000","80,674,000","52,537,000","-13,231,000","2,954,000","-183,404,000","-175,165,000","-176,263,000","-165,156,000","-89,390,000","-73,290,000","-66,025,000","-17,295,000","3,205,000","-29,728,000","1,706,000",,
		CapitalStock,"473,000","473,000","473,000","316,000","316,000","312,000","306,000","294,000","288,000","284,000","284,000","284,000","284,000","284,000","284,000","284,000","284,000","101,497,000",,,
			PreferredStock,"0","0","0","0",,"0","0","0","0","0",,"0",,,,,,,,,
			CommonStock,"473,000","473,000","473,000","316,000","316,000","312,000","306,000","294,000","288,000","284,000","284,000","284,000","284,000","284,000","284,000","284,000","284,000","101,497,000",,,
		AdditionalPaidInCapital,"1,353,729,000","1,351,931,000","1,342,541,000","386,921,000","396,224,000","398,029,000","396,817,000","410,514,000","406,654,000","403,006,000","400,093,000","398,586,000","396,293,000","394,120,000","392,393,000","392,393,000","392,393,000",,,,
		RetainedEarnings,"778,833,000","620,371,000","299,523,000","-176,583,000","-268,120,000","-345,804,000","-410,354,000","-407,854,000","-590,346,000","-578,455,000","-576,640,000","-564,026,000","-485,967,000","-467,694,000","-458,702,000","-409,972,000","-389,472,000","-131,225,000",,,
		TreasuryStock,"121,388,000","105,685,000","78,063,000","41,513,000","47,746,000",,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"19,850,000","-14,316,000","6,140,000",,,,,,,,,,,,,,,,,,
	MinorityInterest,"21,996,000","16,210,000","10,696,000","115,213,000","5,699,000","4,000,000",,,,,,,,,,"21,550,000","19,486,000",,,,
TotalCapitalization,"10,414,775,000","5,737,684,000","5,840,266,000","2,483,467,000","1,534,749,000","1,272,841,000","1,051,031,000","858,421,000","455,457,000","480,317,000","499,495,000","493,476,000","541,395,000","604,360,000","581,634,000","617,406,000","609,195,000","287,722,000","1,706,000",,
CommonStockEquity,"2,031,497,000","1,852,774,000","1,570,614,000","169,141,000","80,674,000","52,537,000","-13,231,000","2,954,000","-183,404,000","-175,165,000","-176,263,000","-165,156,000","-89,390,000","-73,290,000","-66,025,000","-17,295,000","3,205,000","-29,728,000","1,706,000",,
NetTangibleAssets,"-7,146,463,000","-3,585,371,000","-3,921,496,000","-1,171,424,000","-1,174,684,000","-720,123,000","-662,838,000","-496,773,000","-528,357,000","-525,954,000","-549,726,000","-564,985,000","-591,156,000","-602,609,000","-563,960,000","-543,344,000","-542,354,000","-314,815,000","1,706,000",,
WorkingCapital,"404,210,000","362,903,000","385,515,000","173,639,000","113,967,000","220,398,000","117,244,000","105,323,000","39,619,000","53,622,000","36,875,000","27,391,000","-11,472,000","22,025,000","25,796,000","35,249,000","20,579,000","29,214,000",,,
InvestedCapital,"10,524,085,000","5,833,777,000","5,933,074,000","2,511,560,000","1,556,888,000","1,288,681,000","1,057,888,000","860,596,000","456,957,000","481,317,000","506,580,000","496,961,000","591,786,000","607,845,000","598,288,000","637,317,000","629,654,000","290,289,000","1,706,000",,
TangibleBookValue,"-7,146,463,000","-3,585,371,000","-3,921,496,000","-1,171,424,000","-1,174,684,000","-720,123,000","-662,838,000","-496,773,000","-528,357,000","-525,954,000","-549,726,000","-564,985,000","-591,156,000","-602,609,000","-563,960,000","-543,344,000","-542,354,000","-314,815,000","1,706,000",,
TotalDebt,"8,492,588,000","3,981,003,000","4,362,460,000","2,342,419,000","1,476,214,000","1,236,144,000","1,071,119,000","857,642,000","640,361,000","656,482,000","682,843,000","662,117,000","681,176,000","681,135,000","664,313,000","654,612,000","626,449,000","320,017,000",,,
NetDebt,"8,260,518,000","3,835,888,000","4,246,808,000","2,254,739,000","1,432,798,000","1,104,232,000","1,031,091,000","788,643,000","632,815,000","632,824,000","670,091,000","646,283,000","664,950,000","669,956,000","650,826,000","636,107,000","615,601,000","300,070,000",,,
ShareIssued,"47,291,463","47,291,463","47,291,463","31,621,369","31,621,369","31,172,060","30,598,535","29,379,719","28,798,719","28,450,427","28,430,427","28,425,427","28,417,427","28,390,927","28,363,427","28,363,427","28,363,406","28,363,406","28,363,406","28,363,406","28,363,406"
OrdinarySharesNumber,"45,749,788","45,626,246","45,966,414","30,744,625","30,627,804","31,172,060","30,598,535","29,379,719","28,798,719","28,450,427","28,430,427","28,425,427","28,417,427","28,390,927","28,363,427","28,363,427","28,363,406","28,363,406","28,363,406","28,363,406","28,363,406"
TreasurySharesNumber,"1,541,675","1,665,217","1,325,049","876,744","993,565",,,,,,,,,,,,,,,,