name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
TotalRevenue,"76,589,000,000","76,589,000,000","95,584,000,000","88,827,000,000","81,405,000,000","97,314,000,000","143,657,000,000","141,462,000,000","144,103,000,000","145,915,000,000","120,052,000,000","91,869,000,000","118,257,000,000","87,735,000,000","72,347,000,000","56,324,000,000","37,452,000,000","30,797,000,000","22,612,000,000","24,549,000,000","26,955,000,000","16,358,000,000"
	OperatingRevenue,"76,589,000,000","76,589,000,000","95,584,000,000","88,827,000,000","102,895,000,000","121,490,000,000","174,031,000,000","172,016,000,000","176,714,000,000","145,915,000,000","120,052,000,000","91,869,000,000","118,257,000,000","87,735,000,000","72,347,000,000","56,324,000,000","37,452,000,000","30,797,000,000","22,612,000,000","24,549,000,000","26,955,000,000","16,358,000,000"
	ExciseTaxes,,,,,"21,490,000,000","24,176,000,000","30,374,000,000","30,554,000,000","32,611,000,000",,,,,,,,,,,,,
CostOfRevenue,"45,732,000,000","45,732,000,000","61,517,000,000","60,147,000,000","55,417,000,000","67,485,000,000","109,477,000,000","108,254,000,000","107,534,000,000","99,595,000,000","70,694,000,000","49,251,000,000","72,865,000,000","51,212,000,000","40,995,000,000","30,837,000,000","20,916,000,000","15,416,000,000","11,941,000,000","13,211,000,000","13,449,000,000","8,780,000,000"
GrossProfit,"30,857,000,000","30,857,000,000","34,067,000,000","28,680,000,000","25,988,000,000","29,829,000,000","34,180,000,000","33,208,000,000","36,569,000,000","46,320,000,000","49,358,000,000","42,618,000,000","45,392,000,000","36,523,000,000","31,352,000,000","25,487,000,000","16,536,000,000","15,381,000,000","10,671,000,000","11,338,000,000","13,506,000,000","7,578,000,000"
OperatingExpense,"12,355,000,000","12,355,000,000","12,541,000,000","16,618,000,000","12,259,000,000","16,311,000,000","21,830,000,000","17,885,000,000","18,598,000,000","15,051,000,000","24,798,000,000","20,430,000,000","19,579,000,000","14,811,000,000","11,064,000,000","8,172,000,000","6,070,000,000","4,410,000,000","4,178,000,000","3,907,000,000","4,346,000,000","3,504,000,000"
	SellingGeneralAndAdministration,"10,158,000,000","10,158,000,000","9,919,000,000","9,612,000,000","10,271,000,000","9,767,000,000","14,978,000,000","12,352,000,000","12,593,000,000","10,507,000,000","9,729,000,000","7,739,000,000","8,270,000,000","9,376,000,000","6,070,000,000","4,474,000,000","2,901,000,000","2,091,000,000","1,741,000,000","1,751,000,000","1,927,000,000","1,282,000,000"
		GeneralAndAdministrativeExpense,"5,682,000,000","5,682,000,000","5,288,000,000","5,074,000,000","6,308,000,000","5,140,000,000","8,151,000,000","7,448,000,000","7,666,000,000","5,161,000,000","9,729,000,000","7,739,000,000","8,270,000,000",,,,,,,,,
			SalariesAndWages,"3,443,000,000","3,443,000,000","2,610,000,000","1,898,000,000","2,736,000,000","1,361,000,000","2,652,000,000","1,645,000,000","1,855,000,000",,"752,000,000","719,000,000","841,000,000",,,,,,,,,
			OtherGandA,"2,239,000,000","2,239,000,000","2,678,000,000","3,176,000,000","3,572,000,000","3,779,000,000","5,499,000,000","5,803,000,000","5,811,000,000","5,161,000,000","8,977,000,000","7,020,000,000","7,429,000,000",,,,,,,,,
		SellingAndMarketingExpense,"4,476,000,000","4,476,000,000","4,631,000,000","4,538,000,000","3,963,000,000","4,627,000,000","6,827,000,000","4,904,000,000","4,927,000,000","5,346,000,000",,,,,,,,,,,,
	ResearchAndDevelopment,"576,000,000","576,000,000","642,000,000","572,000,000","523,000,000","630,000,000","1,099,000,000","1,132,000,000","1,143,000,000","4,084,000,000","993,000,000","681,000,000","941,000,000","881,000,000","727,000,000","399,000,000","248,000,000","201,000,000","147,000,000","132,000,000","152,000,000","108,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"158,000,000","158,000,000",,,,,,,,,"8,507,000,000","7,188,000,000","5,928,000,000","5,544,000,000","3,673,000,000","2,926,000,000","2,481,000,000","1,785,000,000","1,930,000,000","1,729,000,000","2,022,000,000","1,987,000,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,"5,544,000,000","3,673,000,000","2,926,000,000","2,481,000,000","1,785,000,000","1,930,000,000","1,729,000,000","2,022,000,000","1,987,000,000"
	ProvisionForDoubtfulAccounts,,,"0",,,,,,,,,,,,,,,,,,,
	OtherTaxes,"619,000,000","619,000,000","752,000,000","1,843,000,000","714,000,000","2,796,000,000","760,000,000","780,000,000","386,000,000","460,000,000",,,,"662,000,000","594,000,000","373,000,000","440,000,000","333,000,000","360,000,000","295,000,000","245,000,000","127,000,000"
	OtherOperatingExpenses,"844,000,000","844,000,000","1,228,000,000","4,591,000,000","751,000,000","3,118,000,000","4,993,000,000","3,621,000,000","4,476,000,000","6,588,000,000","5,569,000,000","4,822,000,000","4,440,000,000","-1,652,000,000",,,,,,,,
OperatingIncome,"18,502,000,000","18,502,000,000","21,526,000,000","12,062,000,000","13,729,000,000","13,518,000,000","12,350,000,000","15,323,000,000","17,971,000,000","31,269,000,000","24,560,000,000","22,188,000,000","25,813,000,000","21,712,000,000","20,288,000,000","17,315,000,000","10,466,000,000","10,971,000,000","6,493,000,000","7,431,000,000","9,160,000,000","4,074,000,000"
NetNonOperatingInterestIncomeExpense,"-5,756,000,000","-5,756,000,000","-2,636,000,000","-6,192,000,000","-5,854,000,000","-4,863,000,000","-1,411,000,000","-1,007,000,000","1,453,000,000","76,000,000","987,000,000","604,000,000","793,000,000",,,,,,,,,
	InterestIncomeNonOperating,"558,000,000","558,000,000","563,000,000","604,000,000","552,000,000","718,000,000","968,000,000","1,183,000,000","2,635,000,000","3,943,000,000","2,630,000,000","1,899,000,000","1,641,000,000",,,,,,,,,
	InterestExpenseNonOperating,"6,684,000,000","6,684,000,000","4,206,000,000","5,412,000,000","6,035,000,000","5,085,000,000","3,134,000,000","1,570,000,000","1,345,000,000","1,424,000,000","1,643,000,000","1,295,000,000","848,000,000",,,,,,,,,
	TotalOtherFinanceCost,"-370,000,000","-370,000,000","-1,007,000,000","1,384,000,000","371,000,000","496,000,000","-755,000,000","620,000,000","-163,000,000","2,443,000,000",,,,,,,,,,,,
OtherIncomeExpense,"-743,000,000","-743,000,000","-6,792,000,000","-3,873,000,000","-11,540,000,000","-18,403,000,000","-19,763,000,000","-906,000,000","-4,931,000,000","-4,621,000,000","284,000,000","-731,000,000","386,000,000","-1,905,000,000","-973,000,000","-2,400,000,000","-774,000,000","-1,553,000,000","-3,704,000,000","-3,206,000,000","-1,561,000,000","-3,712,000,000"
	GainOnSaleOfSecurity,"-3,378,000,000","-3,378,000,000","-3,630,000,000","-3,523,000,000","-3,358,000,000","-3,578,000,000","-224,000,000","-1,784,000,000","-3,379,000,000",,"714,000,000","-175,000,000","1,584,000,000",,,,,,,,,
	EarningsFromEquityInterest,"153,000,000","153,000,000","523,000,000","673,000,000","-218,000,000","-177,000,000","218,000,000","507,000,000","43,000,000","230,000,000","413,000,000","157,000,000","-21,000,000","235,000,000","28,000,000","139,000,000","172,000,000","141,000,000","-178,000,000","-8,000,000",,
	SpecialIncomeCharges,"3,198,000,000","3,198,000,000","-3,685,000,000","-1,023,000,000","-7,964,000,000","-14,274,000,000","-19,757,000,000","371,000,000","-1,595,000,000","-4,851,000,000","-843,000,000","-713,000,000","-1,177,000,000","-2,140,000,000","-1,001,000,000","-2,539,000,000","-946,000,000","-1,694,000,000","-3,526,000,000","-3,198,000,000","-1,561,000,000","-3,712,000,000"
		ImpairmentOfCapitalAssets,"2,848,000,000","2,848,000,000","2,005,000,000","1,191,000,000","6,193,000,000","12,299,000,000","16,823,000,000",,,,"402,000,000","319,000,000","519,000,000",,,,,,,,,
		WriteOff,"6,046,000,000","6,046,000,000","59,000,000","432,000,000","671,000,000","72,000,000","2,527,000,000","1,124,000,000","879,000,000",,,,,,,,,,,,,
		OtherSpecialCharges,"1,520,000,000","1,520,000,000","2,040,000,000","898,000,000","1,393,000,000","1,569,000,000","194,000,000","269,000,000","716,000,000",,"441,000,000","394,000,000","658,000,000",,,,,,,,,
		GainOnSaleOfPPE,"6,046,000,000","6,046,000,000","419,000,000","1,498,000,000","293,000,000","-478,000,000","-213,000,000","1,764,000,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-716,000,000","-716,000,000","-2,043,000,000",,,"-374,000,000",,,,,,,,,,,,,,,,
PretaxIncome,"12,003,000,000","12,003,000,000","12,098,000,000","1,997,000,000","-3,665,000,000","-9,748,000,000","-8,824,000,000","13,410,000,000","14,493,000,000","26,724,000,000","25,831,000,000","22,061,000,000","26,992,000,000","19,299,000,000","19,161,000,000","14,592,000,000","8,935,000,000","8,773,000,000","3,464,000,000","4,792,000,000","7,865,000,000","976,000,000"
TaxProvision,"4,200,000,000","4,200,000,000","4,684,000,000","1,828,000,000","684,000,000","-1,137,000,000","-1,321,000,000","2,578,000,000","3,562,000,000","6,732,000,000","6,356,000,000","5,238,000,000","9,259,000,000","5,888,000,000","5,691,000,000","4,441,000,000","2,231,000,000","2,663,000,000","1,153,000,000","1,389,000,000","2,523,000,000","249,000,000"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,"386,000,000",,,,,,,,,,,,
NetIncomeCommonStockholders,"10,151,000,000","10,151,000,000","7,173,000,000","-91,000,000","-4,838,000,000","-8,450,000,000","-7,367,000,000","11,094,000,000","11,034,000,000","20,121,000,000","19,184,000,000","15,504,000,000","18,879,000,000","13,138,000,000","12,826,000,000","10,344,000,000","6,190,000,000","6,559,000,000","2,311,000,000","3,491,000,000","5,342,000,000","727,000,000"
	NetIncome,"10,151,000,000","10,151,000,000","7,173,000,000","-91,000,000","-4,838,000,000","-8,450,000,000","-7,367,000,000","11,094,000,000","11,034,000,000","20,121,000,000","19,184,000,000","15,504,000,000","18,879,000,000","13,138,000,000","12,826,000,000","10,344,000,000","6,190,000,000","6,559,000,000","2,311,000,000","3,491,000,000","5,342,000,000","727,000,000"
		NetIncomeIncludingNoncontrollingInterests,"10,363,000,000","10,363,000,000","7,414,000,000","169,000,000","-4,349,000,000","-8,611,000,000","-7,503,000,000","10,832,000,000","10,931,000,000","19,992,000,000","19,475,000,000","16,823,000,000","17,733,000,000","13,411,000,000","13,470,000,000","10,309,000,000","6,704,000,000","6,807,000,000","2,079,000,000","3,403,000,000","5,280,000,000","697,000,000"
			NetIncomeContinuousOperations,"7,803,000,000","7,803,000,000","7,414,000,000","169,000,000","-4,349,000,000","-8,611,000,000","-7,503,000,000","10,832,000,000","10,931,000,000","19,992,000,000","19,475,000,000","16,823,000,000","17,733,000,000","13,138,000,000","12,826,000,000","10,186,000,000","6,190,000,000","5,862,000,000","2,311,000,000","3,491,000,000","5,342,000,000","727,000,000"
			NetIncomeDiscontinuousOperations,"2,560,000,000","2,560,000,000","843,000,000",,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,"158,000,000",,"697,000,000",,,,
		MinorityInterests,"-212,000,000","-212,000,000","-241,000,000","-260,000,000","-489,000,000","161,000,000","136,000,000","262,000,000","103,000,000","129,000,000","-291,000,000","-1,319,000,000","1,146,000,000","-273,000,000","-644,000,000","35,000,000","-514,000,000","-248,000,000","232,000,000","88,000,000","62,000,000","30,000,000"
DilutedNIAvailtoComStockholders,"10,151,000,000","10,151,000,000","7,173,000,000","-91,000,000","-4,838,000,000","-8,450,000,000","-7,367,000,000","11,094,000,000","11,034,000,000","20,121,000,000","19,184,000,000","15,504,000,000","18,879,000,000","13,138,000,000","12,826,000,000","10,344,000,000","6,190,000,000","6,559,000,000","2,311,000,000","3,491,000,000","5,342,000,000","727,000,000"
BasicEPS,,,"1.1","-0.02","-0.74","-1.3","-1.12","1.7","1.692","5.1","3.88","3.54","4.3","1.5","2.92","2.36","1.413","1.495","0.533","0.803","2.46","0.335"
DilutedEPS,,,"1.1","-0.02","-0.74","-1.3","-1.12","1.7","1.692","5.1","3.88","3.54","4.3","1.5","2.92","2.36","1.413","1.495","0.533","0.803","2.46","0.335"
BasicAverageShares,,,"6,522,248,465","6,522,248,465","6,537,837,838","6,522,248,465","6,522,248,465","6,525,882,353","6,522,248,465","6,531,960,784","4,936,413,032","4,387,038,370","4,387,038,370","2,193,519,186","4,386,576,816","4,386,151,700","4,386,151,700","4,386,151,700","4,344,416,348","4,344,416,348","1,268,336,836","1,268,336,838"
DilutedAverageShares,,,"6,522,248,465","6,522,248,465","6,537,837,838","6,522,248,465","6,522,248,465","6,525,882,353","6,522,248,465","6,531,960,784","4,936,413,032","4,387,038,370","4,387,038,370","2,193,519,186","4,386,576,816","4,386,151,700","4,386,151,700","4,386,151,700","4,344,416,348","4,344,416,348","1,268,336,836","1,268,336,838"
TotalOperatingIncomeAsReported,"20,614,000,000","20,614,000,000",,,,,,,,,,,,,,,,,,,,
TotalExpenses,"58,087,000,000","58,087,000,000","74,058,000,000","76,765,000,000","67,676,000,000","83,796,000,000","131,307,000,000","126,139,000,000","126,132,000,000","114,646,000,000","95,492,000,000","69,681,000,000","92,444,000,000","66,023,000,000","52,059,000,000","39,009,000,000","26,986,000,000","19,826,000,000","16,119,000,000","17,118,000,000","17,795,000,000","12,284,000,000"
InterestIncome,"558,000,000","558,000,000","563,000,000","604,000,000","552,000,000","718,000,000","968,000,000","1,183,000,000","2,635,000,000","3,943,000,000","2,630,000,000","1,899,000,000","1,641,000,000",,,,,,,,,
InterestExpense,"6,684,000,000","6,684,000,000","4,206,000,000","5,412,000,000","6,035,000,000","5,085,000,000","3,134,000,000","1,570,000,000","1,345,000,000","1,424,000,000","1,643,000,000","1,295,000,000","848,000,000",,,,,,,,,
NetInterestIncome,"-5,756,000,000","-5,756,000,000","-2,636,000,000","-6,192,000,000","-5,854,000,000","-4,863,000,000","-1,411,000,000","-1,007,000,000","1,453,000,000","76,000,000","987,000,000","604,000,000","793,000,000",,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"10,151,000,000","10,151,000,000","7,173,000,000","-91,000,000","-4,838,000,000","-8,450,000,000","-7,367,000,000","11,094,000,000","11,034,000,000","20,121,000,000","19,184,000,000","15,504,000,000","18,879,000,000","13,138,000,000","12,826,000,000","10,186,000,000","6,190,000,000","5,862,000,000","2,311,000,000","3,491,000,000","5,342,000,000","727,000,000"
NormalizedIncome,"7,708,000,000","7,708,000,000","11,657,095,000","2,909,360,000","4,366,786,000","7,313,316,000","9,616,850,000","12,235,704,000","14,784,396,000","23,749,992,366.412","19,281,258,139.445","16,181,159,874.892","18,611,612,218.435","14,625,099,849.733","13,529,693,439.8","11,952,268,434.759","6,899,791,158.366","7,041,794,825.031","4,663,363,163.972","5,762,033,806.344","6,402,249,459.631","3,491,983,606.557"
EBIT,"18,687,000,000","18,687,000,000","16,304,000,000","7,409,000,000","2,370,000,000","-4,663,000,000","-5,690,000,000","14,980,000,000","15,838,000,000","28,148,000,000","27,474,000,000","23,356,000,000","27,840,000,000","21,712,000,000","20,288,000,000","17,315,000,000","10,466,000,000","10,971,000,000","6,493,000,000","7,431,000,000","9,160,000,000","4,074,000,000"
EBITDA,"33,523,000,000"
ReconciledCostOfRevenue,"31,054,000,000","31,054,000,000","61,517,000,000","60,147,000,000","55,417,000,000","67,485,000,000","109,477,000,000","108,254,000,000","107,534,000,000","99,595,000,000","70,694,000,000","49,251,000,000","72,865,000,000","51,212,000,000","40,995,000,000","30,845,000,000","20,916,000,000","15,396,000,000","11,920,000,000","13,209,000,000","13,428,000,000","8,780,000,000"
ReconciledDepreciation,"14,836,000,000","14,836,000,000","12,028,000,000","13,307,000,000","13,965,000,000","11,591,000,000","13,023,000,000","13,188,000,000","11,119,000,000","10,535,000,000","8,507,000,000","7,188,000,000","5,928,000,000","5,544,000,000","3,673,000,000","2,918,000,000","2,481,000,000","1,805,000,000","1,951,000,000","1,731,000,000","2,043,000,000","1,987,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"7,591,000,000","7,591,000,000","7,173,000,000","-91,000,000","-4,838,000,000","-8,450,000,000","-7,367,000,000","11,094,000,000","11,034,000,000","20,121,000,000","19,184,000,000","15,504,000,000","18,879,000,000","13,138,000,000","12,826,000,000","10,186,000,000","6,190,000,000","5,862,000,000","2,311,000,000","3,491,000,000","5,342,000,000","727,000,000"
TotalUnusualItemsExcludingGoodwill,"-180,000,000","-180,000,000","-7,315,000,000","-4,546,000,000","-11,322,000,000","-17,852,000,000","-19,981,000,000","-1,413,000,000","-4,974,000,000","-4,851,000,000","-129,000,000","-888,000,000","407,000,000","-2,140,000,000","-1,001,000,000","-2,539,000,000","-946,000,000","-1,694,000,000","-3,526,000,000","-3,198,000,000","-1,561,000,000","-3,712,000,000"
TotalUnusualItems,"-180,000,000","-180,000,000","-7,315,000,000","-4,546,000,000","-11,322,000,000","-17,852,000,000","-19,981,000,000","-1,413,000,000","-4,974,000,000","-4,851,000,000","-129,000,000","-888,000,000","407,000,000","-2,140,000,000","-1,001,000,000","-2,539,000,000","-946,000,000","-1,694,000,000","-3,526,000,000","-3,198,000,000","-1,561,000,000","-3,712,000,000"
NormalizedEBITDA,"33,703,000,000","33,703,000,000","35,647,000,000","25,262,000,000","27,657,000,000","24,780,000,000","27,314,000,000","29,581,000,000","31,931,000,000","43,534,000,000","36,110,000,000","31,432,000,000","33,361,000,000","29,396,000,000","24,962,000,000","22,780,000,000","13,893,000,000","14,470,000,000","11,970,000,000","12,360,000,000","12,764,000,000","9,773,000,000"
TaxRateForCalcs,"0.35","0.35","0.387","0.34","0.187","0.117","0.15","0.192","0.246","0.252","0.246","0.237","0.343","0.305","0.297","0.304","0.25","0.304","0.333","0.29","0.321","0.255"
TaxEffectOfUnusualItems,"-63,000,000","-63,000,000","-2,830,905,000","-1,545,640,000","-2,117,214,000","-2,088,684,000","-2,997,150,000","-271,296,000","-1,223,604,000","-1,222,007,633.588","-31,741,860.555","-210,840,125.108","139,612,218.435","-652,900,150.267","-297,306,560.2","-772,731,565.241","-236,208,841.634","-514,205,174.969","-1,173,636,836.028","-926,966,193.656","-500,750,540.369","-947,016,393.443"