name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
			GrossPPE,"72,846,000,000","83,496,000,000","82,946,000,000","85,097,000,000","83,196,000,000","80,738,000,000","79,626,000,000","78,658,000,000","86,649,000,000","87,064,000,000","88,396,000,000","84,944,000,000","86,173,000,000","84,265,000,000","90,617,000,000","89,881,000,000","84,618,000,000","78,652,000,000","82,528,000,000","94,173,000,000","91,177,000,000","100,612,000,000","104,041,000,000","108,913,000,000","105,756,000,000","102,750,000,000","106,182,000,000","104,193,000,000","107,699,000,000","114,001,000,000",,,,"109,972,000,000","100,081,914,375.865",,,"101,489,000,000",,"89,012,000,000",,"83,416,000,000",,,,"59,667,000,000","63,363,000,000","70,481,000,000","61,936,000,000","65,124,000,000","57,363,000,000","54,255,000,000","47,722,000,000","44,564,000,000","25,928,000,000","25,287,000,000","24,450,000,000","20,954,000,000","18,592,000,000","16,731,000,000","14,758,000,000","14,556,000,000","11,602,000,000","9,694,000,000","9,549,000,000","9,306,000,000","7,684,000,000","7,370,000,000","5,442,000,000","5,093,000,000","5,457,000,000","6,454,000,000","6,465,000,000"
				LandAndImprovements,"600,000,000","715,000,000","638,000,000","621,000,000","613,000,000","635,000,000","628,000,000","645,000,000","718,000,000","718,000,000","761,000,000","733,000,000","755,000,000","724,000,000","906,000,000","891,000,000","821,000,000","766,000,000","776,000,000","999,000,000","923,000,000","1,069,000,000","1,088,000,000","1,163,000,000","1,103,000,000","945,000,000","905,000,000","916,000,000","866,000,000","7,180,000,000",,,,"695,000,000","492,811,794.235",,,"356,000,000",,"288,000,000",,"284,000,000",,,,"182,000,000",,,,"110,000,000",,,,"2,530,000,000",,,,,,,,,,,,"749,000,000",,,,"489,000,000",,,
				BuildingsAndImprovements,"15,647,000,000","18,255,000,000","17,909,000,000","18,627,000,000","18,338,000,000","18,267,000,000","17,809,000,000","17,816,000,000","18,947,000,000","19,163,000,000","19,195,000,000","17,968,000,000","17,746,000,000","16,678,000,000","16,588,000,000","16,082,000,000","14,754,000,000","13,707,000,000","13,384,000,000","14,663,000,000","13,766,000,000","14,144,000,000","11,088,000,000","10,796,000,000","10,422,000,000","9,916,000,000","8,819,000,000","8,163,000,000","8,135,000,000","8,075,000,000",,,,"7,912,000,000","6,758,955,864.581",,,"6,087,000,000",,"4,989,000,000",,"4,324,000,000",,,,"3,742,000,000",,,,"4,086,000,000",,,,,,,,"1,254,000,000",,,,"1,300,000,000",,,,,,,,,,,
				MachineryFurnitureEquipment,"25,089,000,000","28,926,000,000","29,389,000,000","30,484,000,000","30,038,000,000","30,035,000,000","29,491,000,000","29,730,000,000","31,358,000,000","31,132,000,000","31,351,000,000","29,554,000,000","29,837,000,000","27,617,000,000","29,384,000,000","29,063,000,000","27,198,000,000","25,382,000,000","25,889,000,000","29,596,000,000","28,348,000,000","30,130,000,000","17,504,000,000","18,405,000,000","18,203,000,000","16,338,000,000","17,835,000,000","16,448,000,000","17,552,000,000","27,388,000,000",,,,"48,565,000,000","16,265,944,473.913",,,"33,189,000,000",,"38,662,000,000",,"28,247,000,000",,,,"21,211,000,000",,,,"22,496,000,000",,,,"15,016,000,000",,,,"6,557,000,000",,,,"4,373,000,000",,,,"5,090,000,000",,,,"3,105,000,000",,,
				OtherProperties,"11,442,000,000","13,396,000,000","13,479,000,000","14,201,000,000","13,653,000,000","11,697,000,000","11,602,000,000","10,961,000,000","12,503,000,000","12,461,000,000","12,841,000,000","12,139,000,000","12,310,000,000","11,319,000,000","10,544,000,000","10,450,000,000","11,290,000,000","10,617,000,000","12,542,000,000","14,549,000,000","13,851,000,000","14,888,000,000","28,645,000,000","29,043,000,000","28,297,000,000","27,149,000,000","26,172,000,000","26,468,000,000","27,435,000,000","14,530,000,000",,,,,"26,799,764,858.997",,,"12,088,000,000",,,,"10,418,000,000",,,,"4,974,000,000",,,,"7,146,000,000",,,,"2,753,000,000",,,,"8,386,000,000",,,,"6,080,000,000",,,,"1,569,000,000",,,,"569,000,000",,,
				ConstructionInProgress,"3,794,000,000","4,378,000,000","4,082,000,000","3,641,000,000","3,405,000,000","3,387,000,000","3,476,000,000","3,640,000,000","5,748,000,000","6,119,000,000","7,022,000,000","7,821,000,000","8,722,000,000","11,861,000,000","14,087,000,000","14,519,000,000","12,284,000,000","11,126,000,000","13,019,000,000","15,275,000,000","16,001,000,000","19,416,000,000","25,461,000,000","27,354,000,000","26,237,000,000","26,799,000,000","30,288,000,000","30,427,000,000","31,315,000,000","29,050,000,000",,,,"25,845,000,000","27,796,163,920.621",,,"21,759,000,000",,"15,998,000,000",,"19,938,000,000",,,,"13,582,000,000",,,,"12,016,000,000",,,,"11,562,000,000",,,,"4,757,000,000",,,,"2,803,000,000",,,,"1,898,000,000",,,,"930,000,000",,,
			AccumulatedDepreciation,"-33,674,000,000","-36,920,000,000","-34,077,000,000","-34,460,000,000","-33,293,000,000","-32,353,000,000","-32,193,000,000","-29,948,000,000","-32,500,000,000","-32,186,000,000","-32,116,000,000","-30,285,000,000","-29,900,000,000","-28,846,000,000","-29,490,000,000","-28,922,000,000","-26,693,000,000","-24,550,000,000","-20,675,000,000","-22,896,000,000","-21,469,000,000","-22,490,000,000","-22,675,000,000","-23,404,000,000","-21,994,000,000","-21,085,000,000","-21,125,000,000","-20,656,000,000","-21,079,000,000","-23,257,000,000",,,,"-21,077,000,000","-19,095,662,468.762",,,"-18,393,000,000",,"-16,396,000,000",,"-15,779,000,000",,,,"-10,338,000,000","-10,499,000,000","-10,499,000,000","-6,557,000,000","-10,499,000,000","-6,557,000,000","-6,557,000,000","-6,557,000,000","-6,557,000,000","-6,501,000,000","-6,501,000,000","-6,501,000,000","-6,501,000,000","-5,217,000,000","-5,217,000,000","-5,217,000,000","-5,217,000,000","-2,822,000,000","-2,822,000,000","-2,822,000,000","-2,822,000,000","-1,796,000,000","-1,796,000,000","-1,796,000,000","-1,796,000,000","-2,608,000,000","-2,608,000,000","-2,608,000,000"
		GoodwillAndOtherIntangibleAssets,"6,896,000,000","8,499,000,000","8,308,000,000","8,642,000,000","8,540,000,000","7,962,000,000","7,790,000,000","7,989,000,000","8,592,000,000","8,493,000,000","8,651,000,000","7,211,000,000","7,306,000,000","6,871,000,000","6,959,000,000","6,913,000,000","6,018,000,000","5,324,000,000","5,513,000,000","6,340,000,000","6,026,000,000","6,820,000,000","6,902,000,000","7,213,000,000","7,094,000,000","6,871,000,000","7,132,000,000","8,691,000,000","9,308,000,000","3,969,000,000","4,016,000,000",,"4,221,000,000","4,161,000,000","10,255,772,711.613","4,714,000,000","4,668,000,000","4,591,000,000","4,444,000,000","4,150,000,000","3,498,000,000","3,486,000,000","2,396,000,000","2,095,000,000","1,888,000,000","1,898,000,000","5,885,000,000","3,702,000,000","3,594,000,000","3,791,000,000","3,314,000,000","3,304,000,000","4,881,000,000","4,484,000,000","594,000,000","593,000,000","591,000,000",,"577,000,000","546,000,000",,,,"419,000,000","448,000,000","451,000,000","480,000,000",,"434,000,000","412,000,000","373,000,000","516,000,000","539,000,000"
			Goodwill,"3,125,000,000","3,629,000,000","3,572,000,000","3,740,000,000","3,675,000,000","3,653,000,000","3,684,000,000","3,747,000,000","4,052,000,000","4,110,000,000","4,212,000,000","3,122,000,000","3,131,000,000","3,081,000,000","3,191,000,000","3,219,000,000","3,095,000,000","2,956,000,000","3,154,000,000","3,464,000,000","3,394,000,000","3,760,000,000","3,955,000,000","4,285,000,000","4,176,000,000","4,140,000,000","4,315,000,000","4,296,000,000","4,600,000,000","2,947,000,000","2,973,000,000",,"3,082,000,000","3,026,000,000","4,860,269,373.158","3,370,000,000","3,371,000,000","3,317,000,000","3,249,000,000","3,017,000,000","2,343,000,000","2,313,000,000","2,396,000,000","2,095,000,000","1,888,000,000","1,898,000,000","5,885,000,000","3,702,000,000","3,594,000,000","3,791,000,000","3,314,000,000","3,304,000,000","4,881,000,000","4,484,000,000","594,000,000","593,000,000","591,000,000",,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"3,771,000,000","4,870,000,000","4,736,000,000","4,902,000,000","4,865,000,000","4,309,000,000","4,106,000,000","4,242,000,000","4,540,000,000","4,383,000,000","4,439,000,000","4,089,000,000","4,175,000,000","3,790,000,000","3,768,000,000","3,694,000,000","2,923,000,000","2,368,000,000","2,359,000,000","2,876,000,000","2,632,000,000","3,060,000,000","2,947,000,000","2,928,000,000","2,918,000,000","2,731,000,000","2,817,000,000","4,395,000,000","4,708,000,000","1,022,000,000","1,043,000,000",,"1,139,000,000","1,135,000,000","5,395,503,338.455","1,344,000,000","1,297,000,000","1,274,000,000","1,195,000,000","1,133,000,000","1,155,000,000","1,173,000,000",,,,,,,,,,,,,,,,,"577,000,000","546,000,000",,,,"419,000,000","448,000,000","451,000,000","480,000,000",,"434,000,000","412,000,000","373,000,000","516,000,000","539,000,000"
		InvestmentsAndAdvances,"2,544,000,000","3,524,000,000","5,893,000,000","6,233,000,000","4,205,000,000","4,212,000,000","4,256,000,000","4,183,000,000","4,552,000,000","3,568,000,000","3,855,000,000","3,605,000,000","3,883,000,000","3,696,000,000","3,976,000,000","3,963,000,000","3,397,000,000","2,940,000,000","3,101,000,000","4,208,000,000","3,812,000,000","4,133,000,000","4,659,000,000","5,108,000,000","5,315,000,000","3,584,000,000","5,839,000,000","5,561,000,000","6,402,000,000","6,492,000,000","8,305,000,000",,"8,767,000,000","8,093,000,000","5,911,491,286.112","8,552,000,000","8,326,000,000","4,497,000,000","4,911,000,000","4,444,000,000","4,516,000,000","5,450,000,000","4,583,000,000","2,968,000,000","2,734,000,000","2,408,000,000",,,,"2,922,000,000",,,,"2,353,000,000",,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"2,174,000,000","2,798,000,000","2,998,000,000","3,115,000,000","3,272,000,000","3,225,000,000","3,146,000,000","3,226,000,000","3,722,000,000","3,568,000,000","3,855,000,000","3,605,000,000","3,883,000,000","3,696,000,000","3,976,000,000","3,963,000,000","3,397,000,000","2,940,000,000","3,101,000,000","4,208,000,000","3,812,000,000","4,133,000,000","4,659,000,000","5,108,000,000","5,315,000,000","3,584,000,000","3,962,000,000","3,775,000,000","6,402,000,000","6,492,000,000","8,305,000,000",,"8,767,000,000","8,093,000,000","5,911,491,286.112","8,552,000,000","8,326,000,000","4,497,000,000","4,911,000,000","4,444,000,000","4,516,000,000","4,585,000,000","4,583,000,000","2,968,000,000","2,734,000,000","2,408,000,000",,,,"2,922,000,000",,,,"2,353,000,000",,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,444,000,000","4,516,000,000",,"4,583,000,000","2,968,000,000","2,734,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"370,000,000","726,000,000","2,895,000,000","3,118,000,000","933,000,000","987,000,000","1,110,000,000","957,000,000","830,000,000","0","0","0","0","0",,,,,,,,,,,,,"1,877,000,000","1,786,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"370,000,000","726,000,000","2,895,000,000","3,118,000,000","933,000,000","987,000,000","1,110,000,000","957,000,000","830,000,000","3,232,000,000",,,,,,,,,,,,,,,,,"1,877,000,000","1,786,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"865,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"60,000,000","184,000,000",,,"423,000,000","392,000,000","347,000,000","354,000,000","487,000,000","453,000,000","438,000,000","495,000,000","520,000,000","446,000,000","504,000,000","497,000,000","170,000,000","93,000,000","133,000,000","25,000,000","34,000,000","87,000,000","116,000,000","198,000,000","169,000,000","140,000,000","148,000,000","100,000,000","118,000,000","45,000,000","15,000,000",,"29,000,000","60,000,000","56,758,116.466","190,000,000","468,000,000","301,000,000","1,066,000,000","638,000,000","737,000,000",,"729,000,000","246,000,000","66,000,000","32,000,000",,,,"673,000,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"538,000,000","607,000,000","514,000,000","511,000,000","560,000,000","751,000,000","543,000,000","564,000,000","667,000,000","638,000,000","651,000,000","733,000,000","767,000,000","727,000,000","1,249,000,000","1,135,000,000","544,000,000","502,000,000","550,000,000","690,000,000","912,000,000","914,000,000","1,006,000,000","884,000,000","818,000,000","777,000,000","1,116,000,000","817,000,000","1,056,000,000","658,000,000","685,000,000",,"619,000,000","587,000,000","823,199,667.522","865,000,000","845,000,000",,"232,000,000","485,000,000","818,000,000","817,000,000","488,000,000","610,000,000","516,000,000","394,000,000",,,,"202,000,000",,,,"305,000,000",,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"1,669,000,000","1,687,000,000",,,"1,752,000,000","1,765,000,000","1,760,000,000","1,731,000,000","1,730,000,000","2,779,000,000","2,824,000,000","2,839,000,000","2,859,000,000","182,000,000","182,000,000","179,000,000","194,000,000","188,000,000","194,000,000","220,000,000","217,000,000","229,000,000","246,000,000","237,000,000","261,000,000","241,000,000","269,000,000","244,000,000","257,000,000","654,000,000","719,000,000",,"718,000,000","719,000,000","292,447,599.101","344,000,000","343,000,000","194,000,000","153,000,000","134,000,000","211,000,000","194,000,000","173,000,000","121,000,000","99,000,000","77,000,000",,,,"127,000,000",,,,,,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,"19,000,000","3,000,000","0","1,000,000","23,000,000","21,000,000","23,000,000","35,000,000","186,000,000","105,000,000","115,000,000","108,000,000","242,000,000","251,000,000","406,000,000",,,,,,"8,591,396.027",,,,,"11,000,000",,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"10,060,000,000","9,217,000,000","7,786,000,000","7,698,000,000","7,711,000,000","6,908,000,000","5,713,000,000","6,535,000,000","6,106,000,000","6,638,000,000","6,651,000,000","7,095,000,000","7,127,000,000","7,343,000,000","6,849,000,000","7,289,000,000","7,675,000,000","7,904,000,000","7,982,000,000","4,300,000,000","4,374,000,000","3,976,000,000","4,305,000,000","4,390,000,000","4,690,000,000","4,523,000,000","4,692,000,000","4,246,000,000","4,250,000,000","2,886,000,000","893,000,000",,"579,000,000","594,000,000","2,086,528,061.071","511,000,000","428,000,000",,,,,,,,,,"123,000,000",,,,,,,,,,,"446,000,000",,"33,000,000","87,000,000","398,000,000",,"369,000,000","205,000,000","234,000,000","266,000,000",,"366,000,000","358,000,000","261,000,000",,
			NonCurrentDeferredTaxesAssets,"10,060,000,000","9,217,000,000","7,786,000,000","7,698,000,000","7,711,000,000","6,908,000,000","5,713,000,000","6,535,000,000","6,106,000,000","6,638,000,000","6,651,000,000","7,095,000,000","7,127,000,000","7,343,000,000","6,849,000,000","7,289,000,000","7,675,000,000","7,904,000,000","7,982,000,000","4,300,000,000","4,374,000,000","3,976,000,000","4,305,000,000","4,390,000,000","4,690,000,000","4,523,000,000","4,692,000,000","4,246,000,000","4,250,000,000","2,886,000,000","893,000,000",,"579,000,000","594,000,000","2,086,528,061.071","511,000,000","428,000,000",,,,,,,,,,"123,000,000",,,,,,,,,,,"446,000,000",,"33,000,000","87,000,000","398,000,000",,"369,000,000","205,000,000","234,000,000","266,000,000",,"366,000,000","358,000,000","261,000,000",,
		NonCurrentPrepaidAssets,"557,000,000","597,000,000","591,000,000","695,000,000","560,000,000","544,000,000","561,000,000","505,000,000","587,000,000","530,000,000","539,000,000","548,000,000","538,000,000","527,000,000",,,"517,000,000","471,000,000","417,000,000","422,000,000",,"68,000,000","65,000,000","214,000,000","197,000,000","191,000,000","221,000,000","196,000,000","354,000,000","1,004,000,000","2,574,000,000",,"2,176,000,000","1,987,000,000","152,245,049.735","2,268,000,000","2,435,000,000","2,184,000,000","2,172,000,000","1,694,000,000","2,244,000,000","2,081,000,000","1,998,000,000","1,723,000,000","1,284,000,000","1,253,000,000",,,,"1,783,000,000",,,,"1,780,000,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"3,142,000,000","3,780,000,000","3,449,000,000","5,402,000,000","5,421,000,000","1,979,000,000","1,952,000,000","2,048,000,000","2,275,000,000","2,253,000,000","2,314,000,000","1,258,000,000","1,314,000,000","1,236,000,000","1,734,000,000","1,761,000,000","1,607,000,000","1,495,000,000","1,581,000,000","1,799,000,000","1,764,000,000","1,906,000,000","2,915,000,000","2,422,000,000","2,340,000,000","2,228,000,000","2,057,000,000","2,088,000,000","1,913,000,000","2,129,000,000","1,836,000,000","9,438,000,000","2,065,000,000","1,896,000,000","2,610,399,247.549","2,419,000,000","2,306,000,000","2,485,000,000","2,131,000,000","1,603,000,000","1,414,000,000","1,320,000,000","1,710,000,000","1,469,000,000","1,336,000,000","1,302,000,000","3,674,000,000","8,457,000,000","7,076,000,000","1,214,000,000","7,144,000,000","6,512,000,000","6,310,000,000","1,085,000,000","3,948,000,000","3,790,000,000","3,574,000,000","2,659,000,000","3,145,000,000","2,840,000,000","2,823,000,000","2,142,000,000","1,694,000,000","1,705,000,000","1,843,000,000","1,791,000,000","1,727,000,000","1,727,000,000","1,446,000,000","1,299,000,000","1,116,000,000","1,830,000,000","2,524,000,000"
TotalLiabilitiesNetMinorityInterest,"51,325,000,000","52,720,000,000","51,215,000,000","52,408,000,000","50,957,000,000","43,358,000,000","43,845,000,000","45,199,000,000","48,577,000,000","54,412,000,000","55,610,000,000","56,404,000,000","59,437,000,000","57,990,000,000","60,256,000,000","59,487,000,000","56,500,000,000","52,788,000,000","54,524,000,000","57,477,000,000","56,233,000,000","60,168,000,000","59,463,000,000","60,399,000,000","59,738,000,000","59,661,000,000","55,676,000,000","54,826,000,000","55,618,000,000","55,602,000,000","52,370,000,000","47,649,000,000","49,688,000,000","48,614,000,000","50,516,838,829.982","54,714,000,000","53,633,000,000","56,698,000,000","52,482,000,000","46,383,000,000","42,598,000,000","41,782,000,000","40,748,000,000","36,054,000,000","35,190,000,000","34,884,000,000","38,523,000,000","41,257,000,000","41,239,000,000","40,886,000,000","36,787,000,000","36,872,000,000","39,931,000,000","38,470,000,000","11,479,000,000","11,242,000,000","10,282,000,000","11,381,000,000","8,454,000,000","8,249,000,000","7,513,000,000","8,764,000,000","8,240,000,000","6,722,000,000","6,709,000,000","6,221,000,000","6,566,000,000","5,221,000,000","4,905,000,000","4,641,000,000","4,877,000,000","5,248,000,000","5,698,000,000"
	CurrentLiabilities,"11,578,000,000","13,845,000,000","13,430,000,000","12,834,000,000","12,467,000,000","9,111,000,000","9,170,000,000","9,186,000,000","9,990,000,000","13,114,000,000","10,717,000,000","10,582,000,000","11,825,000,000","11,232,000,000","10,847,000,000","11,546,000,000","11,399,000,000","10,545,000,000","10,226,000,000","10,359,000,000","10,026,000,000","10,737,000,000","10,395,000,000","9,528,000,000","8,962,000,000","9,612,000,000","11,952,000,000","11,109,000,000","11,393,000,000","12,585,000,000","10,345,000,000","9,220,000,000","10,892,000,000","11,043,000,000","12,836,208,980.199","15,607,000,000","12,657,000,000","17,912,000,000","15,017,000,000","12,213,000,000","10,090,000,000","9,181,000,000","8,743,000,000","5,788,000,000","6,924,000,000","7,237,000,000","9,027,000,000","8,595,000,000","9,639,000,000","10,083,000,000","6,514,000,000","6,190,000,000","7,582,000,000","7,312,000,000","3,854,000,000","3,652,000,000","2,831,000,000","4,993,000,000","2,964,000,000","3,002,000,000","2,391,000,000","3,512,000,000","2,600,000,000","1,980,000,000","2,147,000,000","2,253,000,000","2,602,000,000","2,044,000,000","1,638,000,000","1,508,000,000","1,602,000,000","1,915,000,000","2,364,000,000"
		PayablesAndAccruedExpenses,"5,401,000,000","7,137,000,000","6,181,000,000","5,371,000,000","4,713,000,000","4,451,000,000","4,961,000,000","4,500,000,000","4,670,000,000","6,505,000,000","5,044,000,000","4,682,000,000","5,439,000,000","5,377,000,000","5,307,000,000","5,377,000,000","4,172,000,000","4,335,000,000","4,528,000,000","5,160,000,000","4,814,000,000","6,524,000,000","6,346,000,000","5,871,000,000","5,217,000,000","5,955,000,000","5,486,000,000","5,387,000,000","5,218,000,000","6,399,000,000","5,283,000,000",,"6,252,000,000","6,585,000,000","6,789,658,170.603","6,870,000,000","8,368,000,000","8,727,000,000","4,819,000,000","3,820,000,000","4,245,000,000","4,182,000,000","3,793,000,000","3,580,000,000","4,415,000,000","4,784,000,000","2,990,000,000","2,758,000,000","2,442,000,000","5,435,000,000","2,200,000,000","2,047,000,000","2,474,000,000","3,995,000,000","908,000,000","895,000,000","789,000,000","1,149,000,000","966,000,000","971,000,000","732,000,000","743,000,000",,"364,000,000","441,000,000","482,000,000","418,000,000",,"292,000,000","325,000,000","213,000,000","281,000,000","287,000,000"
			Payables,"4,183,000,000","5,566,000,000","6,181,000,000","5,371,000,000","4,713,000,000","4,451,000,000","4,961,000,000","4,500,000,000","4,670,000,000","6,505,000,000","5,044,000,000","4,682,000,000","5,439,000,000","5,377,000,000","4,714,000,000","4,884,000,000","3,759,000,000","3,960,000,000","4,073,000,000","4,634,000,000","4,288,000,000","5,361,000,000","5,157,000,000","4,844,000,000","4,417,000,000","4,569,000,000","4,289,000,000","4,408,000,000","4,367,000,000","4,918,000,000","5,283,000,000",,"6,252,000,000","6,585,000,000","6,789,658,170.603","6,870,000,000","8,368,000,000","8,727,000,000","4,819,000,000","3,820,000,000","4,245,000,000","4,182,000,000","3,793,000,000","3,580,000,000","4,415,000,000","4,784,000,000","2,990,000,000","2,758,000,000","2,442,000,000","5,435,000,000","2,200,000,000","2,047,000,000","2,474,000,000","3,995,000,000","908,000,000","895,000,000","789,000,000","1,149,000,000","966,000,000","971,000,000","732,000,000","743,000,000",,"364,000,000","441,000,000","482,000,000","418,000,000",,"292,000,000","325,000,000","213,000,000","281,000,000","287,000,000"
				AccountsPayable,"3,009,000,000","4,107,000,000","4,251,000,000","3,907,000,000","3,331,000,000","3,512,000,000","4,038,000,000","3,587,000,000","3,598,000,000","4,041,000,000","4,013,000,000","3,746,000,000","3,647,000,000","3,630,000,000","3,751,000,000","3,891,000,000","3,147,000,000","3,365,000,000","3,482,000,000","3,832,000,000","3,429,000,000","4,354,000,000","4,067,000,000","3,727,000,000","3,473,000,000","3,772,000,000","3,980,000,000","4,143,000,000","4,095,000,000","4,529,000,000","4,556,000,000",,"4,646,000,000","4,814,000,000","4,775,003,964.587","4,652,000,000","4,137,000,000","3,558,000,000","3,789,000,000","2,950,000,000","2,432,000,000","2,309,000,000","2,211,000,000","2,142,000,000","1,829,000,000","2,261,000,000","2,990,000,000","2,758,000,000","2,442,000,000","2,430,000,000","2,200,000,000","2,047,000,000","2,474,000,000","2,382,000,000","908,000,000","895,000,000","789,000,000","1,149,000,000","966,000,000","971,000,000","732,000,000","743,000,000",,"364,000,000","441,000,000","482,000,000","418,000,000",,"292,000,000","325,000,000","213,000,000","281,000,000","287,000,000"
